the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.314       0.02        0.05           0.409       0.295       1.197     
2          14              32                1000      0.301       0.05        0.11           0.391       0.297       0.961     
4          28              64                1000      0.303       0.09        0.21           0.393       0.300       0.876     
8          56              128               1000      0.311       0.18        0.41           0.560       0.307       0.751     
16         112             256               1000      0.328       0.34        0.78           0.926       0.319       0.877     
32         224             512               1000      0.350       0.64        1.46           0.417       0.346       0.794     
64         448             1024              1000      0.414       1.08        2.47           0.660       0.404       1.271     
128        896             2048              1000      0.535       1.67        3.83           0.824       0.521       0.832     
256        1792            4096              1000      0.781       2.29        5.24           1.044       0.754       1.273     
512        3584            8192              1000      1.276       2.81        6.42           1.563       1.237       1.866     
1024       7168            16384             1000      2.189       3.27        7.49           6.868       2.167       2.656     
2048       14336           32768             1000      4.042       3.55        8.11           4.471       4.029       4.683     
4096       28672           65536             1000      7.826       3.66        8.37           14.345      7.768       8.751     
8192       57344           131072            1000      15.334      3.74        8.55           19.291      15.217      16.241    
16384      114688          262144            1000      30.838      3.72        8.50           38.197      30.331      31.838    
32768      229376          524288            1000      60.564      3.79        8.66           66.643      60.135      61.583    
65536      458752          1048576           1000      120.037     3.82        8.74           125.922     119.571     121.011   
131072     917504          2097152           1000      239.332     3.83        8.76           247.915     238.901     240.227   
262144     1835008         4194304           1000      478.508     3.83        8.77           487.944     477.396     479.481   
524288     3670016         8388608           1000      956.991     3.83        8.77           968.817     955.067     957.858   
1048576    7340032         16777216          1000      1914.526    3.83        8.76           1923.935    1911.546    1914.006  

