the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.077       0.01        0.10           0.302       0.076       0.327     
2          2               16                1000      0.080       0.02        0.20           0.234       0.078       1.034     
4          4               32                1000      0.079       0.05        0.41           0.141       0.077       0.571     
8          8               64                1000      0.078       0.10        0.83           0.135       0.077       0.483     
16         16              128               1000      0.078       0.20        1.64           0.300       0.076       0.263     
32         32              256               1000      0.081       0.39        3.16           0.303       0.077       0.765     
64         64              512               1000      0.082       0.78        6.24           0.302       0.080       0.372     
128        128             1024              1000      0.089       1.44        11.52          0.355       0.086       0.596     
256        256             2048              1000      0.105       2.43        19.47          0.339       0.100       0.602     
512        512             4096              1000      0.138       3.70        29.64          0.462       0.130       1.261     
1024       1024            8192              1000      0.209       4.90        39.18          0.521       0.191       1.042     
2048       2048            16384             1000      0.317       6.46        51.69          0.807       0.308       1.653     
4096       4096            32768             1000      0.824       4.97        39.78          1.280       0.619       2.174     
8192       8192            65536             1000      1.436       5.71        45.64          3.137       1.085       4.880     
16384      16384           131072            1000      3.322       4.93        39.46          6.960       2.516       8.553     
32768      32768           262144            1000      12.956      2.53        20.23          309.897     11.882      17.994    
65536      65536           524288            1000      33.265      1.97        15.76          48.302      31.438      37.873    
131072     131072          1048576           1000      73.732      1.78        14.22          223.187     71.721      77.524    
262144     262144          2097152           1000      156.602     1.67        13.39          297.599     153.518     163.884   
524288     524288          4194304           1000      319.037     1.64        13.15          364.156     313.916     350.664   
1048576    1048576         8388608           1000      681.991     1.54        12.30          743.681     661.234     760.242   

