the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.121       0.02        0.13           0.260       0.060       0.060     
2          4               32                1000      0.130       0.03        0.25           0.260       0.060       0.300     
4          8               64                1000      0.113       0.07        0.56           0.260       0.080       0.300     
8          16              128               1000      0.120       0.13        1.07           0.420       0.080       0.240     
16         32              256               1000      0.115       0.28        2.22           0.380       0.080       0.440     
32         64              512               1000      0.139       0.46        3.68           0.160       0.080       0.280     
64         128             1024              1000      0.174       0.73        5.87           0.200       0.140       0.240     
128        256             2048              1000      0.241       1.06        8.51           0.340       0.200       0.460     
256        512             4096              1000      0.383       1.34        10.70          0.940       0.340       0.640     
512        1024            8192              1000      0.700       1.46        11.71          0.800       0.660       1.040     
1024       2048            16384             1000      1.274       1.61        12.86          1.640       1.240       2.760     
2048       4096            32768             1000      2.430       1.69        13.48          4.460       2.360       5.260     
4096       8192            65536             1000      4.640       1.77        14.12          5.120       4.600       9.880     
8192       16384           131072            1000      9.183       1.78        14.27          38.280      9.080       19.880    
16384      32768           262144            1000      18.563      1.77        14.12          58.960      18.060      50.580    
32768      65536           524288            1000      39.413      1.66        13.30          131.720     36.400      91.720    
65536      131072          1048576           1000      176.600     0.74        5.94           224.100     149.020     151.280   
131072     262144          2097152           1000      314.310     0.83        6.67           348.100     288.260     294.200   
262144     524288          4194304           1000      522.086     1.00        8.03           618.200     504.520     542.100   
524288     1048576         8388608           1000      1016.406    1.03        8.25           1203.000    1003.880    1011.100  
1048576    2097152         16777216          1000      2805.770    0.75        5.98           3283.540    2723.500    2827.760  

