the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.160       0.01        0.03           0.280       0.149       0.319     
2          2               8                 1000      0.159       0.01        0.05           0.216       0.148       0.215     
4          4               16                1000      0.165       0.02        0.10           0.206       0.155       0.312     
8          8               32                1000      0.169       0.05        0.19           0.378       0.159       0.321     
16         16              64                1000      0.175       0.09        0.37           0.225       0.165       0.407     
32         32              128               1000      0.194       0.16        0.66           0.406       0.183       0.335     
64         64              256               1000      0.233       0.28        1.10           0.301       0.222       0.400     
128        128             512               1000      0.288       0.44        1.78           0.518       0.278       0.442     
256        256             1024              1000      0.433       0.59        2.36           0.517       0.422       0.758     
512        512             2048              1000      0.643       0.80        3.18           0.854       0.631       0.793     
1024       1024            4096              1000      1.135       0.90        3.61           1.219       1.121       1.301     
2048       2048            8192              1000      2.068       0.99        3.96           2.326       2.057       2.308     
4096       4096            16384             1000      3.947       1.04        4.15           4.353       3.932       4.088     
8192       8192            32768             1000      7.686       1.07        4.26           14.061      7.663       7.819     
16384      16384           65536             1000      15.198      1.08        4.31           20.159      15.166      15.340    
32768      32768           131072            1000      30.081      1.09        4.36           36.640      30.034      30.172    
65536      65536           262144            1000      59.966      1.09        4.37           65.920      59.863      60.244    
131072     131072          524288            1000      119.525     1.10        4.39           126.837     119.411     119.565   
262144     262144          1048576           1000      238.747     1.10        4.39           246.919     238.541     238.945   
524288     524288          2097152           1000      477.657     1.10        4.39           517.472     476.909     477.187   
1048576    1048576         4194304           1000      954.763     1.10        4.39           970.739     953.742     954.829   

