the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.127       0.06        0.13           0.300       0.040       1.580     
2          14              32                1000      0.133       0.11        0.24           0.280       0.060       0.300     
4          28              64                1000      0.135       0.21        0.48           0.300       0.080       0.820     
8          56              128               1000      0.148       0.38        0.87           0.660       0.080       0.640     
16         112             256               1000      0.185       0.61        1.38           0.340       0.120       0.640     
32         224             512               1000      0.251       0.89        2.04           0.760       0.180       0.520     
64         448             1024              1000      0.379       1.18        2.70           0.540       0.320       0.560     
128        896             2048              1000      0.633       1.42        3.24           0.820       0.560       1.100     
256        1792            4096              1000      1.250       1.43        3.28           1.460       1.180       1.740     
512        3584            8192              1000      2.213       1.62        3.70           2.820       2.120       3.020     
1024       7168            16384             1000      4.279       1.68        3.83           6.140       4.240       6.760     
2048       14336           32768             1000      8.443       1.70        3.88           15.100      8.340       11.160    
4096       28672           65536             1000      16.719      1.71        3.92           96.040      16.500      20.640    
8192       57344           131072            1000      33.316      1.72        3.93           116.760     32.880      42.900    
16384      114688          262144            1000      66.813      1.72        3.92           139.960     65.660      86.660    
32768      229376          524288            1000      227.194     1.01        2.31           272.240     195.640     165.120   
65536      458752          1048576           1000      352.013     1.30        2.98           383.300     343.980     324.960   
131072     917504          2097152           1000      685.004     1.34        3.06           730.020     674.360     636.060   
262144     1835008         4194304           1000      1303.415    1.41        3.22           1376.100    1286.260    1304.300  
524288     3670016         8388608           1000      2451.514    1.50        3.42           2496.960    2428.040    2455.840  
1048576    7340032         16777216          1000      5157.053    1.42        3.25           5851.240    5127.920    5144.140  

