the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.530       0.00        0.03           0.700       0.480       1.200     
2          2               32                1000      0.537       0.00        0.06           0.860       0.500       1.240     
4          4               64                1000      0.543       0.01        0.12           0.880       0.480       1.000     
8          8               128               1000      0.544       0.01        0.24           0.820       0.500       0.960     
16         16              256               1000      0.587       0.03        0.44           0.900       0.540       1.200     
32         32              512               1000      0.620       0.05        0.83           0.800       0.560       1.260     
64         64              1024              1000      0.678       0.09        1.51           1.020       0.620       1.360     
128        128             2048              1000      0.774       0.17        2.65           0.940       0.740       0.940     
256        256             4096              1000      1.038       0.25        3.95           1.260       0.980       2.100     
512        512             8192              1000      1.468       0.35        5.58           1.660       1.400       2.360     
1024       1024            16384             1000      2.361       0.43        6.94           9.740       2.300       3.780     
2048       2048            32768             1000      4.085       0.50        8.02           11.020      4.000       9.440     
4096       4096            65536             1000      7.567       0.54        8.66           15.280      7.460       14.160    
8192       8192            131072            1000      14.447      0.57        9.07           22.900      14.280      26.160    
16384      16384           262144            1000      28.219      0.58        9.29           42.540      27.980      48.040    
32768      32768           524288            1000      56.494      0.58        9.28           107.760     55.380      100.200   
65536      65536           1048576           1000      177.991     0.37        5.89           199.160     151.940     157.100   
131072     131072          2097152           1000      282.415     0.46        7.43           308.400     276.480     271.940   
262144     262144          4194304           1000      483.350     0.54        8.68           522.260     476.780     480.940   
524288     524288          8388608           1000      936.224     0.56        8.96           964.160     929.000     950.260   
1048576    1048576         16777216          1000      1872.336    0.56        8.96           2388.440    1859.720    1863.760  

