the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               4                 1000      0.264       0.01        0.02           0.400       0.220       0.560     
2          6               8                 1000      0.262       0.02        0.03           0.420       0.200       1.080     
4          12              16                1000      0.269       0.04        0.06           0.420       0.220       0.680     
8          24              32                1000      0.278       0.09        0.12           0.640       0.240       0.480     
16         48              64                1000      0.282       0.17        0.23           0.420       0.240       0.420     
32         96              128               1000      0.297       0.32        0.43           0.420       0.260       0.980     
64         192             256               1000      0.372       0.52        0.69           0.760       0.320       0.880     
128        384             512               1000      0.494       0.78        1.04           0.640       0.440       0.620     
256        768             1024              1000      0.752       1.02        1.36           0.900       0.700       0.800     
512        1536            2048              1000      1.266       1.21        1.62           1.520       1.220       1.400     
1024       3072            4096              1000      2.290       1.34        1.79           2.500       2.280       2.440     
2048       6144            8192              1000      4.389       1.40        1.87           15.340      4.300       4.420     
4096       12288           16384             1000      8.490       1.45        1.93           18.120      8.420       8.760     
8192       24576           32768             1000      16.699      1.47        1.96           25.280      16.640      16.740    
16384      49152           65536             1000      33.112      1.48        1.98           41.060      33.000      33.660    
32768      98304           131072            1000      65.936      1.49        1.99           77.760      65.780      66.980    
65536      196608          262144            1000      131.616     1.49        1.99           146.500     131.300     136.060   
131072     393216          524288            1000      263.011     1.50        1.99           279.040     262.360     275.140   
262144     786432          1048576           1000      546.261     1.44        1.92           574.440     539.780     540.240   
524288     1572864         2097152           1000      1074.638    1.46        1.95           1097.900    1064.840    1090.760  
1048576    3145728         4194304           1000      2190.382    1.44        1.91           2206.060    2171.340    2203.640  

