the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.075       0.08        0.32           0.304       0.074       0.107     
2          12              48                1000      0.077       0.16        0.63           0.592       0.075       0.274     
4          24              96                1000      0.079       0.30        1.21           0.095       0.079       0.086     
8          48              192               1000      0.078       0.62        2.46           0.125       0.077       0.315     
16         96              384               1000      0.084       1.14        4.57           0.210       0.083       0.279     
32         192             768               1000      0.094       2.05        8.19           0.308       0.092       0.289     
64         384             1536              1000      0.115       3.34        13.37          0.237       0.113       0.490     
128        768             3072              1000      0.156       4.91        19.64          0.336       0.154       0.367     
256        1536            6144              1000      0.239       6.42        25.69          0.380       0.236       0.301     
512        3072            12288             1000      0.412       7.46        29.85          8.270       0.397       0.424     
1024       6144            24576             1000      0.736       8.34        33.37          1.060       0.718       0.955     
2048       12288           49152             1000      1.395       8.81        35.23          1.610       1.375       1.887     
4096       24576           98304             1000      2.721       9.03        36.13          3.056       2.646       2.939     
8192       49152           196608            1000      5.425       9.06        36.24          5.838       5.212       5.929     
16384      98304           393216            1000      10.723      9.17        36.67          17.001      10.343      10.657    
32768      196608          786432            1000      21.514      9.14        36.55          27.645      20.592      21.825    
65536      393216          1572864           1000      42.613      9.23        36.91          47.922      41.263      42.706    
131072     786432          3145728           1000      85.618      9.19        36.74          91.058      82.267      86.206    
262144     1572864         6291456           1000      171.231     9.19        36.74          177.151     164.159     171.056   
524288     3145728         12582912          1000      342.315     9.19        36.76          354.920     332.723     337.846   
1048576    6291456         25165824          1000      685.850     9.17        36.69          717.867     678.388     685.749   

