the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.095       0.02        0.17           0.377       0.092       0.254     
2          4               32                1000      0.107       0.04        0.30           0.359       0.099       0.160     
4          8               64                1000      0.120       0.07        0.53           0.160       0.113       0.155     
8          16              128               1000      0.153       0.10        0.84           0.439       0.149       0.195     
16         32              256               1000      0.232       0.14        1.10           0.510       0.226       0.266     
32         64              512               1000      0.371       0.17        1.38           0.620       0.363       0.417     
64         128             1024              1000      0.649       0.20        1.58           0.908       0.635       0.671     
128        256             2048              1000      1.202       0.21        1.70           1.492       1.179       1.244     
256        512             4096              1000      2.325       0.22        1.76           2.630       2.288       2.369     
512        1024            8192              1000      4.526       0.23        1.81           4.853       4.480       4.570     
1024       2048            16384             1000      9.034       0.23        1.81           16.642      8.936       9.319     
2048       4096            32768             1000      18.194      0.23        1.80           23.196      17.962      18.641    
4096       8192            65536             1000      36.581      0.22        1.79           42.719      36.108      37.292    
8192       16384           131072            1000      72.995      0.22        1.80           78.604      71.982      73.938    
16384      32768           262144            1000      145.412     0.23        1.80           152.232     143.783     146.543   
32768      65536           524288            1000      290.633     0.23        1.80           301.150     288.404     293.593   
65536      131072          1048576           1000      581.725     0.23        1.80           595.060     577.323     584.134   
131072     262144          2097152           1000      1165.048    0.23        1.80           1184.152    1158.093    1171.379  
262144     524288          4194304           1000      2346.657    0.22        1.79           2382.932    2330.405    2367.837  
524288     1048576         8388608           1000      4872.807    0.22        1.72           5588.250    4771.922    4797.207  
1048576    2097152         16777216          1000      9726.560    0.22        1.72           10424.162   9565.127    9568.972  

