the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.083       0.01        0.10           0.128       0.076       0.354     
2          2               16                1000      0.084       0.02        0.19           0.129       0.077       0.288     
4          4               32                1000      0.085       0.05        0.38           0.107       0.077       0.330     
8          8               64                1000      0.086       0.09        0.74           0.125       0.077       0.328     
16         16              128               1000      0.087       0.18        1.46           0.136       0.079       0.192     
32         32              256               1000      0.091       0.35        2.81           0.132       0.080       0.136     
64         64              512               1000      0.105       0.61        4.89           0.136       0.085       0.166     
128        128             1024              1000      0.103       1.24        9.96           0.188       0.093       0.266     
256        256             2048              1000      0.128       2.00        16.00          0.389       0.126       0.235     
512        512             4096              1000      0.172       2.97        23.77          0.255       0.170       0.469     
1024       1024            8192              1000      0.266       3.86        30.85          0.389       0.256       0.430     
2048       2048            16384             1000      0.441       4.64        37.16          0.507       0.431       0.763     
4096       4096            32768             1000      0.815       5.03        40.22          1.096       0.783       1.040     
8192       8192            65536             1000      1.515       5.41        43.26          1.843       1.489       2.469     
16384      16384           131072            1000      2.938       5.58        44.62          3.310       2.900       3.305     
32768      32768           262144            1000      6.573       4.99        39.88          256.954     5.949       7.134     
65536      65536           524288            1000      12.035      5.45        43.57          12.869      11.513      14.712    
131072     131072          1048576           1000      25.081      5.23        41.81          29.085      23.612      33.224    
262144     262144          2097152           1000      48.683      5.38        43.08          76.657      46.771      65.211    
524288     524288          4194304           1000      137.211     3.82        30.57          163.894     131.865     138.990   
1048576    1048576         8388608           1000      353.105     2.97        23.76          367.228     323.840     356.723   

