the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.087       0.01        0.18           0.318       0.082       0.168     
2          2               32                1000      0.093       0.02        0.35           0.140       0.089       0.111     
4          4               64                1000      0.111       0.04        0.58           7.853       0.098       0.166     
8          8               128               1000      0.124       0.06        1.03           0.339       0.119       0.189     
16         16              256               1000      0.168       0.10        1.53           0.390       0.160       0.188     
32         32              512               1000      0.265       0.12        1.93           0.492       0.243       0.290     
64         64              1024              1000      0.468       0.14        2.19           0.769       0.441       0.668     
128        128             2048              1000      0.888       0.14        2.31           1.214       0.860       0.851     
256        256             4096              1000      1.705       0.15        2.40           1.912       1.533       1.608     
512        512             8192              1000      3.348       0.15        2.45           3.597       3.281       3.046     
1024       1024            16384             1000      6.597       0.16        2.48           7.095       5.916       6.257     
2048       2048            32768             1000      14.380      0.14        2.28           21.071      13.000      13.516    
4096       4096            65536             1000      29.084      0.14        2.25           36.433      25.919      30.400    
8192       8192            131072            1000      52.630      0.16        2.49           59.182      49.015      53.529    
16384      16384           262144            1000      108.732     0.15        2.41           116.788     101.557     110.420   
32768      32768           524288            1000      227.728     0.14        2.30           265.290     202.158     258.352   
65536      65536           1048576           1000      446.726     0.15        2.35           529.730     418.564     451.004   
131072     131072          2097152           1000      926.455     0.14        2.26           1039.727    833.940     1026.884  
262144     262144          4194304           1000      1877.816    0.14        2.23           2484.121    1626.944    2068.840  
524288     524288          8388608           1000      3792.529    0.14        2.21           4412.072    3309.897    4060.668  
1048576    1048576         16777216          1000      8203.784    0.13        2.05           8796.956    7092.405    7356.088  

