the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.075       0.01        0.11           0.298       0.074       0.499     
2          2               16                1000      0.075       0.03        0.21           0.212       0.074       0.273     
4          4               32                1000      0.076       0.05        0.42           0.202       0.075       0.470     
8          8               64                1000      0.077       0.10        0.83           0.349       0.075       0.285     
16         16              128               1000      0.078       0.20        1.63           0.297       0.077       0.485     
32         32              256               1000      0.097       0.33        2.65           0.294       0.089       0.394     
64         64              512               1000      0.105       0.61        4.89           0.311       0.096       0.483     
128        128             1024              1000      0.113       1.14        9.08           0.205       0.104       0.485     
256        256             2048              1000      0.130       1.97        15.79          0.382       0.118       0.352     
512        512             4096              1000      0.164       3.12        24.98          0.510       0.153       0.908     
1024       1024            8192              1000      0.230       4.46        35.69          0.566       0.216       0.633     
2048       2048            16384             1000      0.362       5.66        45.27          0.689       0.349       0.997     
4096       4096            32768             1000      0.710       5.77        46.16          1.086       0.673       1.482     
8192       8192            65536             1000      1.216       6.74        53.90          6.670       1.173       2.421     
16384      16384           131072            1000      2.394       6.84        54.76          2.831       2.269       3.780     
32768      32768           262144            1000      5.108       6.42        51.32          24.378      4.789       6.777     
65536      65536           524288            1000      10.260      6.39        51.10          16.087      9.857       15.411    
131072     131072          1048576           1000      21.068      6.22        49.77          37.987      20.445      29.979    
262144     262144          2097152           1000      42.314      6.20        49.56          84.978      41.308      62.288    
524288     524288          4194304           1000      111.371     4.71        37.66          190.587     96.454      141.693   
1048576    1048576         8388608           1000      309.415     3.39        27.11          329.213     304.992     324.043   

