the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.075       0.01        0.16           0.103       0.074       0.476     
2          2               24                1000      0.074       0.03        0.33           0.087       0.073       0.291     
4          4               48                1000      0.075       0.05        0.64           0.078       0.075       0.303     
8          8               96                1000      0.076       0.11        1.26           0.091       0.076       0.491     
16         16              192               1000      0.078       0.21        2.46           0.082       0.078       0.314     
32         32              384               1000      0.081       0.40        4.74           0.087       0.081       0.330     
64         64              768               1000      0.087       0.74        8.83           0.092       0.087       0.513     
128        128             1536              1000      0.098       1.30        15.59          0.107       0.097       0.436     
256        256             3072              1000      0.123       2.08        24.97          0.134       0.122       0.393     
512        512             6144              1000      0.173       2.96        35.51          0.182       0.173       0.627     
1024       1024            12288             1000      0.275       3.72        44.68          0.286       0.275       0.558     
2048       2048            24576             1000      0.479       4.28        51.34          0.489       0.478       0.952     
4096       4096            49152             1000      0.886       4.62        55.47          0.898       0.886       1.669     
8192       8192            98304             1000      1.762       4.65        55.80          26.395      1.723       2.906     
16384      16384           196608            1000      3.653       4.49        53.83          3.877       3.593       5.852     
32768      32768           393216            1000      6.899       4.75        57.00          15.227      6.781       11.517    
65536      65536           786432            1000      13.779      4.76        57.08          30.749      13.615      23.313    
131072     131072          1572864           1000      35.205      3.72        44.68          56.063      34.550      48.788    
262144     262144          3145728           1000      70.657      3.71        44.52          104.540     69.725      94.684    
524288     524288          6291456           1000      147.757     3.55        42.58          184.127     146.228     235.072   
1048576    1048576         12582912          1000      334.290     3.14        37.64          392.935     328.961     492.517   

