the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.438       0.01        0.05           0.720       0.400       3.220     
4          24              96                1000      0.474       0.05        0.20           0.880       0.400       1.840     
16         96              384               1000      0.542       0.18        0.71           0.840       0.480       1.860     
64         384             1536              1000      0.652       0.59        2.35           1.680       0.600       2.740     
256        1536            6144              1000      0.919       1.67        6.69           1.300       0.840       2.100     
1024       6144            24576             1000      1.619       3.80        15.18          1.860       1.540       3.400     
4096       24576           98304             1000      3.583       6.86        27.44          4.640       3.480       7.800     
16384      98304           393216            1000      23.182      4.24        16.96          103.380     22.780      36.760    
65536      393216          1572864           1000      83.255      4.72        18.89          111.740     82.520      133.120   
262144     1572864         6291456           1000      650.386     2.42        9.67           727.740     635.160     645.840   
1048576    6291456         25165824          1000      10825.542   0.58        2.32           10894.480   10786.660   10802.500 

