the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.048       0.02        0.08           0.060       0.040       0.060     
2          2               8                 1000      0.050       0.04        0.16           0.060       0.040       0.060     
4          4               16                1000      0.052       0.08        0.31           0.060       0.040       0.160     
8          8               32                1000      0.050       0.16        0.64           0.080       0.040       0.100     
16         16              64                1000      0.061       0.26        1.06           0.080       0.060       0.120     
32         32              128               1000      0.070       0.46        1.83           0.080       0.060       0.120     
64         64              256               1000      0.099       0.65        2.60           12.700      0.080       0.160     
128        128             512               1000      0.115       1.11        4.45           0.120       0.100       0.140     
256        256             1024              1000      0.186       1.38        5.51           0.200       0.180       0.220     
512        512             2048              1000      0.314       1.63        6.52           0.320       0.300       0.440     
1024       1024            4096              1000      0.566       1.81        7.24           0.580       0.560       0.940     
2048       2048            8192              1000      1.078       1.90        7.60           1.100       1.060       2.020     
4096       4096            16384             1000      2.112       1.94        7.76           10.340      2.100       4.100     
8192       8192            32768             1000      4.186       1.96        7.83           13.020      4.160       5.880     
16384      16384           65536             1000      8.295       1.98        7.90           22.160      8.260       13.320    
32768      32768           131072            1000      16.576      1.98        7.91           30.980      16.460      32.640    
65536      65536           262144            1000      33.300      1.97        7.87           52.920      32.840      54.920    
131072     131072          524288            1000      67.529      1.94        7.76           111.220     65.600      108.800   
262144     262144          1048576           1000      139.327     1.88        7.53           278.960     131.200     201.100   
524288     524288          2097152           1000      453.707     1.16        4.62           768.840     437.100     386.780   
1048576    1048576         4194304           1000      605.916     1.73        6.92           632.580     600.160     652.540   

