the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.173       0.01        0.02           0.216       0.165       0.373     
2          2               8                 1000      0.168       0.01        0.05           0.216       0.158       0.334     
4          4               16                1000      0.173       0.02        0.09           0.229       0.159       0.297     
8          8               32                1000      0.177       0.05        0.18           0.209       0.165       0.273     
16         16              64                1000      0.189       0.08        0.34           0.335       0.175       0.386     
32         32              128               1000      0.224       0.14        0.57           7.016       0.204       0.339     
64         64              256               1000      0.263       0.24        0.97           0.303       0.249       0.404     
128        128             512               1000      0.350       0.37        1.46           0.549       0.339       0.540     
256        256             1024              1000      0.542       0.47        1.89           0.572       0.528       0.672     
512        512             2048              1000      0.902       0.57        2.27           1.128       0.890       1.086     
1024       1024            4096              1000      1.627       0.63        2.52           1.672       1.616       1.807     
2048       2048            8192              1000      3.009       0.68        2.72           8.915       2.988       3.243     
4096       4096            16384             1000      5.798       0.71        2.83           6.041       5.784       5.987     
8192       8192            32768             1000      11.407      0.72        2.87           19.589      11.382      11.530    
16384      16384           65536             1000      22.589      0.73        2.90           27.588      22.563      22.701    
32768      32768           131072            1000      44.994      0.73        2.91           52.406      44.928      45.132    
65536      65536           262144            1000      89.745      0.73        2.92           105.175     89.615      89.892    
131072     131072          524288            1000      179.168     0.73        2.93           184.969     179.044     179.201   
262144     262144          1048576           1000      357.987     0.73        2.93           365.889     357.714     358.307   
524288     524288          2097152           1000      715.603     0.73        2.93           723.625     715.204     715.860   
1048576    1048576         4194304           1000      1431.422    0.73        2.93           1439.259    1430.350    1431.714  

