the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.078       0.01        0.05           0.280       0.040       0.120     
2          2               8                 1000      0.078       0.03        0.10           0.260       0.040       0.200     
4          4               16                1000      0.101       0.04        0.16           0.260       0.040       0.140     
8          8               32                1000      0.095       0.08        0.34           0.440       0.060       0.140     
16         16              64                1000      0.100       0.16        0.64           7.200       0.060       0.120     
32         32              128               1000      0.127       0.25        1.01           13.480      0.060       0.320     
64         64              256               1000      0.114       0.56        2.24           0.340       0.060       0.200     
128        128             512               1000      0.105       1.21        4.86           0.280       0.080       0.200     
256        256             1024              1000      0.147       1.75        6.98           0.320       0.120       0.240     
512        512             2048              1000      0.222       2.31        9.24           0.380       0.200       0.400     
1024       1024            4096              1000      0.355       2.88        11.53          0.520       0.340       0.440     
2048       2048            8192              1000      0.658       3.11        12.45          1.380       0.620       1.340     
4096       4096            16384             1000      1.346       3.04        12.17          7.700       1.300       2.380     
8192       8192            32768             1000      2.628       3.12        12.47          2.980       2.600       4.740     
16384      16384           65536             1000      5.225       3.14        12.54          12.060      5.160       9.380     
32768      32768           131072            1000      10.192      3.22        12.86          17.200      10.160      15.980    
65536      65536           262144            1000      20.384      3.22        12.86          29.700      20.320      31.520    
131072     131072          524288            1000      41.211      3.18        12.72          53.180      41.040      74.740    
262144     262144          1048576           1000      99.625      2.63        10.53          128.900     95.960      146.660   
524288     524288          2097152           1000      380.684     1.38        5.51           421.940     369.920     379.940   
1048576    1048576         4194304           1000      949.674     1.10        4.42           1044.920    932.460     935.760   

