the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.080       0.03        0.20           0.198       0.077       0.233     
2          4               32                1000      0.077       0.05        0.41           0.139       0.076       0.247     
4          8               64                1000      0.075       0.11        0.85           0.125       0.074       0.161     
8          16              128               1000      0.076       0.21        1.69           0.105       0.075       0.255     
16         32              256               1000      0.077       0.41        3.31           0.143       0.076       0.592     
32         64              512               1000      0.082       0.78        6.24           0.127       0.079       0.276     
64         128             1024              1000      0.091       1.41        11.30          0.146       0.086       0.439     
128        256             2048              1000      0.105       2.45        19.59          0.157       0.101       0.487     
256        512             4096              1000      0.138       3.72        29.73          0.354       0.133       0.969     
512        1024            8192              1000      0.214       4.79        38.30          0.489       0.203       1.102     
1024       2048            16384             1000      0.320       6.40        51.23          0.552       0.310       1.270     
2048       4096            32768             1000      0.656       6.24        49.94          1.461       0.624       1.874     
4096       8192            65536             1000      1.629       5.03        40.24          2.496       1.424       3.106     
8192       16384           131072            1000      3.335       4.91        39.31          4.912       2.808       6.566     
16384      32768           262144            1000      8.305       3.95        31.57          17.097      6.811       12.251    
32768      65536           524288            1000      19.262      3.40        27.22          26.878      18.302      48.400    
65536      131072          1048576           1000      44.312      2.96        23.66          83.373      43.745      52.972    
131072     262144          2097152           1000      92.436      2.84        22.69          105.611     91.793      111.360   
262144     524288          4194304           1000      187.055     2.80        22.42          200.737     186.356     243.586   
524288     1048576         8388608           1000      407.474     2.57        20.59          458.185     401.149     505.119   
1048576    2097152         16777216          1000      594.102     3.53        28.24          614.486     583.680     595.374   

