the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.092       0.06        0.26           0.125       0.089       0.385     
2          12              48                1000      0.091       0.13        0.53           0.124       0.083       0.440     
4          24              96                1000      0.086       0.28        1.12           0.127       0.078       0.274     
8          48              192               1000      0.087       0.55        2.21           0.127       0.076       0.170     
16         96              384               1000      0.089       1.07        4.30           0.294       0.080       0.229     
32         192             768               1000      0.098       1.97        7.87           0.161       0.088       0.282     
64         384             1536              1000      0.116       3.30        13.22          0.147       0.107       0.261     
128        768             3072              1000      0.154       4.98        19.92          0.200       0.146       0.294     
256        1536            6144              1000      0.222       6.90        27.62          0.363       0.214       0.309     
512        3072            12288             1000      0.364       8.45        33.79          0.397       0.356       0.456     
1024       6144            24576             1000      0.645       9.52        38.08          0.765       0.637       0.762     
2048       12288           49152             1000      1.218       10.09       40.35          1.275       1.200       1.267     
4096       24576           98304             1000      2.361       10.41       41.63          2.416       2.320       2.400     
8192       49152           196608            1000      4.628       10.62       42.48          4.765       4.556       4.758     
16384      98304           393216            1000      9.360       10.50       42.01          17.897      9.017       9.732     
32768      196608          786432            1000      18.470      10.64       42.58          19.011      17.949      19.002    
65536      393216          1572864           1000      37.306      10.54       42.16          89.272      35.894      38.494    
131072     786432          3145728           1000      73.028      10.77       43.08          124.564     71.624      78.897    
262144     1572864         6291456           1000      147.356     10.67       42.70          158.806     145.302     157.658   
524288     3145728         12582912          1000      324.829     9.68        38.74          342.255     320.083     325.125   
1048576    6291456         25165824          1000      666.708     9.44        37.75          683.556     658.205     671.090   

