the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.075       0.01        0.11           0.295       0.072       0.206     
2          2               16                1000      0.077       0.03        0.21           0.305       0.073       0.130     
4          4               32                1000      0.080       0.05        0.40           0.305       0.075       0.308     
8          8               64                1000      0.074       0.11        0.86           0.087       0.073       0.311     
16         16              128               1000      0.078       0.21        1.65           0.295       0.075       0.383     
32         32              256               1000      0.077       0.42        3.35           0.300       0.076       0.163     
64         64              512               1000      0.081       0.79        6.34           0.297       0.079       0.135     
128        128             1024              1000      0.089       1.44        11.49          0.317       0.087       0.136     
256        256             2048              1000      0.106       2.41        19.25          0.323       0.103       0.204     
512        512             4096              1000      0.140       3.66        29.31          0.171       0.134       0.180     
1024       1024            8192              1000      0.208       4.93        39.47          0.420       0.196       0.250     
2048       2048            16384             1000      0.332       6.18        49.42          0.557       0.320       0.395     
4096       4096            32768             1000      0.670       6.12        48.94          0.894       0.621       0.742     
8192       8192            65536             1000      1.171       7.00        55.96          1.410       1.107       1.686     
16384      16384           131072            1000      2.273       7.21        57.66          6.856       2.155       2.820     
32768      32768           262144            1000      5.544       5.91        47.28          6.188       5.201       5.767     
65536      65536           524288            1000      11.795      5.56        44.45          17.091      10.829      14.727    
131072     131072          1048576           1000      23.044      5.69        45.50          27.562      21.679      30.806    
262144     262144          2097152           1000      45.124      5.81        46.47          60.067      43.127      66.756    
524288     524288          4194304           1000      129.952     4.03        32.28          139.849     115.870     144.231   
1048576    1048576         8388608           1000      302.329     3.47        27.75          310.042     288.207     310.060   

