the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.086       0.01        0.09           0.126       0.076       0.214     
2          2               16                1000      0.087       0.02        0.18           0.118       0.077       0.170     
4          4               32                1000      0.085       0.05        0.38           0.204       0.074       0.169     
8          8               64                1000      0.086       0.09        0.75           0.109       0.076       0.208     
16         16              128               1000      0.086       0.19        1.48           0.112       0.079       0.171     
32         32              256               1000      0.090       0.36        2.86           0.129       0.079       0.181     
64         64              512               1000      0.092       0.70        5.58           0.114       0.080       0.237     
128        128             1024              1000      0.105       1.22        9.75           0.120       0.094       0.323     
256        256             2048              1000      0.115       2.23        17.87          0.269       0.104       0.424     
512        512             4096              1000      0.150       3.42        27.32          0.198       0.133       0.340     
1024       1024            8192              1000      0.210       4.88        39.03          0.262       0.197       0.356     
2048       2048            16384             1000      0.368       5.56        44.51          0.461       0.337       0.520     
4096       4096            32768             1000      0.788       5.20        41.60          0.856       0.762       1.346     
8192       8192            65536             1000      1.224       6.70        53.56          1.657       1.178       2.153     
16384      16384           131072            1000      2.272       7.21        57.70          3.472       2.189       3.424     
32768      32768           262144            1000      5.879       5.57        44.59          210.355     5.212       7.782     
65536      65536           524288            1000      11.515      5.69        45.53          12.257      10.769      14.472    
131072     131072          1048576           1000      22.327      5.87        46.97          27.323      21.178      33.653    
262144     262144          2097152           1000      43.820      5.98        47.86          59.388      42.118      67.703    
524288     524288          4194304           1000      141.828     3.70        29.57          160.455     110.131     167.482   
1048576    1048576         8388608           1000      289.456     3.62        28.98          327.628     285.916     289.135   

