the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.112       0.05        0.21           0.320       0.040       0.280     
2          12              48                1000      0.106       0.11        0.45           0.240       0.040       0.440     
4          24              96                1000      0.119       0.20        0.81           0.320       0.080       0.400     
8          48              192               1000      0.124       0.39        1.54           0.580       0.060       0.440     
16         96              384               1000      0.136       0.70        2.82           0.500       0.060       0.620     
32         192             768               1000      0.156       1.23        4.91           0.360       0.100       0.340     
64         384             1536              1000      0.199       1.93        7.73           0.700       0.160       0.380     
128        768             3072              1000      0.295       2.60        10.42          0.460       0.260       0.680     
256        1536            6144              1000      0.359       4.27        17.09          0.480       0.340       0.740     
512        3072            12288             1000      0.788       3.90        15.59          1.200       0.640       1.300     
1024       6144            24576             1000      1.538       3.99        15.98          7.020       1.200       2.220     
2048       12288           49152             1000      2.540       4.84        19.35          3.980       2.220       4.000     
4096       24576           98304             1000      4.723       5.20        20.81          8.180       4.460       8.920     
8192       49152           196608            1000      8.706       5.65        22.58          37.020      8.460       15.560    
16384      98304           393216            1000      17.152      5.73        22.93          82.460      16.780      34.240    
32768      196608          786432            1000      33.530      5.86        23.45          64.060      32.940      60.000    
65536      393216          1572864           1000      101.527     3.87        15.49          134.000     96.500      105.260   
131072     786432          3145728           1000      258.344     3.04        12.18          303.660     251.600     260.600   
262144     1572864         6291456           1000      628.517     2.50        10.01          688.320     611.880     586.700   
524288     3145728         12582912          1000      1275.447    2.47        9.87           1308.240    1261.220    1257.060  
1048576    6291456         25165824          1000      2697.764    2.33        9.33           2857.720    2672.740    2724.680  

