the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.074       0.01        0.16           0.078       0.073       0.201     
2          2               24                1000      0.076       0.03        0.31           0.307       0.074       0.166     
4          4               48                1000      0.076       0.05        0.63           0.306       0.075       0.131     
8          8               96                1000      0.078       0.10        1.24           0.294       0.075       0.425     
16         16              192               1000      0.077       0.21        2.48           0.308       0.076       0.232     
32         32              384               1000      0.081       0.39        4.72           0.312       0.080       0.135     
64         64              768               1000      0.092       0.70        8.38           0.120       0.090       0.211     
128        128             1536              1000      0.112       1.14        13.73          0.348       0.107       0.245     
256        256             3072              1000      0.147       1.74        20.85          0.197       0.143       0.187     
512        512             6144              1000      0.231       2.22        26.61          0.547       0.216       0.697     
1024       1024            12288             1000      0.383       2.68        32.10          0.617       0.369       0.456     
2048       2048            24576             1000      0.748       2.74        32.85          1.039       0.722       0.858     
4096       4096            49152             1000      1.549       2.64        31.73          1.765       1.513       2.223     
8192       8192            98304             1000      3.008       2.72        32.68          3.240       2.938       3.859     
16384      16384           196608            1000      5.830       2.81        33.72          6.281       5.701       7.844     
32768      32768           393216            1000      12.180      2.69        32.28          16.168      11.857      14.627    
65536      65536           786432            1000      25.124      2.61        31.30          31.382      23.712      30.462    
131072     131072          1572864           1000      51.818      2.53        30.35          62.513      48.439      63.430    
262144     262144          3145728           1000      120.964     2.17        26.01          139.170     114.491     151.369   
524288     524288          6291456           1000      317.292     1.65        19.83          334.185     309.640     323.946   
1048576    1048576         12582912          1000      712.068     1.47        17.67          729.164     702.775     706.263   

