the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.860       0.01        0.03           1.560       0.780       1.560     
2          12              48                1000      0.860       0.01        0.06           9.400       0.780       1.780     
4          24              96                1000      0.881       0.03        0.11           1.320       0.820       2.540     
8          48              192               1000      0.878       0.05        0.22           1.200       0.820       2.020     
16         96              384               1000      0.956       0.10        0.40           2.040       0.880       1.820     
32         192             768               1000      0.975       0.20        0.79           1.380       0.880       2.220     
64         384             1536              1000      1.079       0.36        1.42           1.520       1.000       2.320     
128        768             3072              1000      1.256       0.61        2.45           1.660       1.200       2.360     
256        1536            6144              1000      1.611       0.95        3.81           2.180       1.540       2.460     
512        3072            12288             1000      2.376       1.29        5.17           3.100       2.300       3.820     
1024       6144            24576             1000      3.826       1.61        6.42           10.900      3.740       6.320     
2048       12288           49152             1000      6.615       1.86        7.43           8.940       6.500       11.520    
4096       24576           98304             1000      12.127      2.03        8.11           20.320      11.980      24.460    
8192       49152           196608            1000      23.168      2.12        8.49           32.280      22.880      40.340    
16384      98304           393216            1000      45.319      2.17        8.68           68.880      44.820      65.920    
32768      196608          786432            1000      110.001     1.79        7.15           151.380     104.160     128.720   
65536      393216          1572864           1000      225.596     1.74        6.97           249.040     219.980     226.200   
131072     786432          3145728           1000      455.065     1.73        6.91           486.840     446.980     448.420   
262144     1572864         6291456           1000      813.934     1.93        7.73           839.080     806.440     829.420   
524288     3145728         12582912          1000      1733.036    1.82        7.26           1812.240    1715.980    1746.740  
1048576    6291456         25165824          1000      4171.502    1.51        6.03           4444.860    4148.820    4170.080  

