the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.078       0.09        0.21           0.132       0.076       0.364     
2          14              32                1000      0.080       0.17        0.40           0.117       0.078       0.298     
4          28              64                1000      0.079       0.35        0.81           0.130       0.078       0.542     
8          56              128               1000      0.081       0.69        1.57           0.304       0.081       0.503     
16         112             256               1000      0.087       1.29        2.95           0.112       0.086       0.394     
32         224             512               1000      0.098       2.28        5.22           0.260       0.097       0.523     
64         448             1024              1000      0.123       3.64        8.33           0.273       0.119       0.291     
128        896             2048              1000      0.164       5.46        12.48          0.201       0.162       0.326     
256        1792            4096              1000      0.256       6.99        15.97          0.330       0.250       0.438     
512        3584            8192              1000      0.428       8.37        19.13          0.723       0.424       0.744     
1024       7168            16384             1000      0.775       9.24        21.13          0.810       0.773       0.986     
2048       14336           32768             1000      1.491       9.62        21.98          1.677       1.482       1.746     
4096       28672           65536             1000      2.892       9.91        22.66          3.161       2.885       3.250     
8192       57344           131072            1000      7.294       7.86        17.97          1605.156    5.678       6.021     
16384      114688          262144            1000      11.293      10.16       23.21          11.717      11.269      11.541    
32768      229376          524288            1000      22.492      10.20       23.31          33.322      22.448      23.024    
65536      458752          1048576           1000      44.854      10.23       23.38          54.589      44.798      45.645    
131072     917504          2097152           1000      90.110      10.18       23.27          343.043     89.488      91.311    
262144     1835008         4194304           1000      179.431     10.23       23.38          261.239     178.872     181.778   
524288     3670016         8388608           1000      384.605     9.54        21.81          426.920     381.067     399.090   
1048576    7340032         16777216          1000      821.149     8.94        20.43          847.734     817.155     838.664   

