the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.075       0.03        0.21           0.101       0.074       0.134     
2          4               32                1000      0.078       0.05        0.41           0.114       0.076       0.086     
4          8               64                1000      0.076       0.11        0.84           0.078       0.076       0.094     
8          16              128               1000      0.078       0.21        1.64           0.080       0.077       0.094     
16         32              256               1000      0.082       0.39        3.14           0.094       0.080       0.138     
32         64              512               1000      0.088       0.73        5.81           0.119       0.087       0.147     
64         128             1024              1000      0.104       1.23        9.85           0.413       0.102       0.117     
128        256             2048              1000      0.132       1.93        15.47          0.147       0.131       0.359     
256        512             4096              1000      0.194       2.64        21.14          0.223       0.192       0.221     
512        1024            8192              1000      0.312       3.29        26.29          0.538       0.307       0.386     
1024       2048            16384             1000      0.546       3.75        29.98          0.859       0.542       1.027     
2048       4096            32768             1000      1.029       3.98        31.83          1.494       1.009       1.505     
4096       8192            65536             1000      2.131       3.84        30.75          2.929       2.076       4.577     
8192       16384           131072            1000      4.785       3.42        27.39          7.260       4.217       8.208     
16384      32768           262144            1000      16.070      2.04        16.31          21.108      15.131      17.199    
32768      65536           524288            1000      37.581      1.74        13.95          42.690      36.679      37.870    
65536      131072          1048576           1000      77.941      1.68        13.45          86.818      76.418      77.919    
131072     262144          2097152           1000      159.815     1.64        13.12          171.673     157.891     161.176   
262144     524288          4194304           1000      326.398     1.61        12.85          344.170     322.671     341.923   
524288     1048576         8388608           1000      475.770     2.20        17.63          492.026     472.416     482.915   
1048576    2097152         16777216          1000      1015.891    2.06        16.51          1032.302    1006.384    1012.772  

