the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.185       0.03        0.13           0.560       0.100       0.320     
2          12              48                1000      0.211       0.06        0.23           0.680       0.160       0.240     
4          24              96                1000      0.284       0.08        0.34           6.860       0.200       0.260     
8          48              192               1000      0.363       0.13        0.53           0.520       0.280       0.440     
16         96              384               1000      0.540       0.18        0.71           6.200       0.480       0.700     
32         192             768               1000      0.820       0.23        0.94           1.260       0.760       1.240     
64         384             1536              1000      2.018       0.19        0.76           559.460     1.360       15.920    
128        768             3072              1000      2.798       0.27        1.10           9.080       2.600       2.900     
256        1536            6144              1000      5.316       0.29        1.16           11.900      5.240       6.100     
512        3072            12288             1000      11.083      0.28        1.11           119.940     10.700      11.740    
1024       6144            24576             1000      21.870      0.28        1.12           85.820      21.560      24.060    
2048       12288           49152             1000      42.207      0.29        1.16           126.000     39.580      42.320    
4096       24576           98304             1000      87.065      0.28        1.13           138.440     83.300      87.600    
8192       49152           196608            1000      166.656     0.29        1.18           227.360     158.360     171.540   
16384      98304           393216            1000      337.804     0.29        1.16           433.440     314.920     338.600   
32768      196608          786432            1000      698.083     0.28        1.13           940.100     642.420     671.140   
65536      393216          1572864           1000      1408.301    0.28        1.12           1650.760    1332.840    1343.040  
131072     786432          3145728           1000      2762.288    0.28        1.14           3132.620    2525.340    3100.820  
262144     1572864         6291456           1000      5671.600    0.28        1.11           6260.060    5065.720    6293.160  
524288     3145728         12582912          1000      11912.338   0.26        1.06           12597.380   10853.360   12280.780 
1048576    6291456         25165824          1000      24220.383   0.26        1.04           25108.860   21935.480   23753.060 

