the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.214       0.03        0.07           0.340       0.160       1.780     
2          14              32                1000      0.214       0.07        0.15           0.320       0.180       1.140     
4          28              64                1000      0.227       0.12        0.28           0.580       0.180       0.600     
8          56              128               1000      0.233       0.24        0.55           0.800       0.180       1.140     
16         112             256               1000      0.250       0.45        1.02           0.680       0.180       0.640     
32         224             512               1000      0.274       0.82        1.87           0.820       0.240       0.720     
64         448             1024              1000      0.337       1.33        3.04           0.500       0.280       0.820     
128        896             2048              1000      0.484       1.85        4.23           1.120       0.420       1.320     
256        1792            4096              1000      0.888       2.02        4.61           10.280      0.800       1.880     
512        3584            8192              1000      1.234       2.90        6.64           2.240       1.140       2.940     
1024       7168            16384             1000      2.199       3.26        7.45           4.600       2.120       6.140     
2048       14336           32768             1000      5.553       2.58        5.90           90.500      5.200       12.740    
4096       28672           65536             1000      8.036       3.57        8.16           15.740      7.820       19.420    
8192       57344           131072            1000      15.436      3.72        8.49           70.660      15.040      45.400    
16384      114688          262144            1000      30.775      3.73        8.52           94.120      29.000      92.560    
32768      229376          524288            1000      190.423     1.20        2.75           254.240     179.720     184.860   
65536      458752          1048576           1000      370.033     1.24        2.83           421.800     363.120     375.000   
131072     917504          2097152           1000      691.692     1.33        3.03           740.420     672.400     652.660   
262144     1835008         4194304           1000      1274.644    1.44        3.29           1339.860    1257.900    1275.560  
524288     3670016         8388608           1000      2566.961    1.43        3.27           2664.160    2540.040    2577.800  
1048576    7340032         16777216          1000      6052.469    1.21        2.77           6490.460    6014.920    6034.940  

