the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.072       0.08        0.33           0.108       0.072       0.107     
2          12              48                1000      0.073       0.16        0.65           0.303       0.073       0.087     
4          24              96                1000      0.075       0.32        1.27           0.304       0.074       0.406     
8          48              192               1000      0.077       0.63        2.51           0.303       0.076       0.208     
16         96              384               1000      0.083       1.16        4.63           0.306       0.082       0.098     
32         192             768               1000      0.097       1.97        7.89           0.339       0.096       0.151     
64         384             1536              1000      0.125       3.07        12.27          0.148       0.125       0.348     
128        768             3072              1000      0.186       4.14        16.56          0.210       0.183       0.407     
256        1536            6144              1000      0.302       5.08        20.32          0.510       0.299       0.310     
512        3072            12288             1000      0.536       5.73        22.93          0.754       0.532       0.576     
1024       6144            24576             1000      1.009       6.09        24.36          1.212       0.999       1.028     
2048       12288           49152             1000      1.936       6.35        25.39          2.143       1.930       1.959     
4096       24576           98304             1000      3.805       6.46        25.84          4.027       3.801       3.831     
8192       49152           196608            1000      7.551       6.51        26.04          11.795      7.524       7.544     
16384      98304           393216            1000      15.011      6.55        26.20          20.386      14.981      15.001    
32768      196608          786432            1000      30.033      6.55        26.19          34.782      29.894      30.026    
65536      393216          1572864           1000      59.744      6.58        26.33          65.141      59.685      60.130    
131072     786432          3145728           1000      119.346     6.59        26.36          124.838     119.241     119.289   
262144     1572864         6291456           1000      238.596     6.59        26.37          245.204     238.451     246.111   
524288     3145728         12582912          1000      478.090     6.58        26.32          486.857     477.107     477.989   
1048576    6291456         25165824          1000      954.842     6.59        26.36          963.494     953.618     954.326   

