the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          4               16                1000      0.040       0.10        0.40           0.060       0.040       0.220     
2          8               32                1000      0.052       0.15        0.61           0.060       0.040       0.120     
4          16              64                1000      0.054       0.30        1.18           0.060       0.040       0.140     
8          32              128               1000      0.060       0.53        2.13           0.080       0.060       0.120     
16         64              256               1000      0.066       0.97        3.88           0.080       0.060       0.120     
32         128             512               1000      0.082       1.56        6.24           0.100       0.080       0.180     
64         256             1024              1000      0.123       2.08        8.31           12.440      0.100       0.200     
128        512             2048              1000      0.173       2.95        11.81          0.200       0.160       0.280     
256        1024            4096              1000      0.297       3.45        13.81          0.360       0.280       0.600     
512        2048            8192              1000      0.544       3.76        15.06          0.580       0.540       0.880     
1024       4096            16384             1000      1.068       3.83        15.33          13.920      1.040       1.880     
2048       8192            32768             1000      2.051       3.99        15.98          2.080       2.040       4.700     
4096       16384           65536             1000      4.244       3.86        15.44          13.860      4.180       7.940     
8192       32768           131072            1000      8.216       3.99        15.95          19.420      8.060       15.500    
16384      65536           262144            1000      16.095      4.07        16.29          31.940      16.000      31.760    
32768      131072          524288            1000      32.462      4.04        16.15          52.500      31.880      67.020    
65536      262144          1048576           1000      65.728      3.99        15.95          135.660     63.920      131.080   
131072     524288          2097152           1000      132.634     3.95        15.81          359.820     127.480     236.840   
262144     1048576         4194304           1000      558.501     1.88        7.51           933.960     526.780     445.500   
524288     2097152         8388608           1000      817.501     2.57        10.26          840.140     808.040     826.980   
1048576    4194304         16777216          1000      1650.221    2.54        10.17          1726.980    1639.100    1668.180  

