the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.139       0.01        0.09           0.300       0.080       0.140     
2          2               24                1000      0.144       0.01        0.17           0.300       0.100       0.500     
4          4               48                1000      0.199       0.02        0.24           0.640       0.120       0.420     
8          8               96                1000      0.240       0.03        0.40           6.580       0.160       0.440     
16         16              192               1000      0.309       0.05        0.62           0.480       0.240       0.920     
32         32              384               1000      0.469       0.07        0.82           11.260      0.380       0.860     
64         64              768               1000      0.798       0.08        0.96           82.100      0.660       1.660     
128        128             1536              1000      1.284       0.10        1.20           9.020       1.220       2.200     
256        256             3072              1000      2.381       0.11        1.29           3.200       2.300       4.300     
512        512             6144              1000      4.601       0.11        1.34           9.920       4.500       8.820     
1024       1024            12288             1000      9.785       0.10        1.26           16.260      9.420       16.900    
2048       2048            24576             1000      26.250      0.08        0.94           75.100      25.140      33.700    
4096       4096            49152             1000      59.729      0.07        0.82           93.620      58.000      68.340    
8192       8192            98304             1000      128.200     0.06        0.77           149.360     125.860     137.760   
16384      16384           196608            1000      261.687     0.06        0.75           293.200     257.440     278.320   
32768      32768           393216            1000      570.741     0.06        0.69           723.580     563.180     633.420   
65536      65536           786432            1000      1422.375    0.05        0.55           1990.880    1290.460    1306.700  
131072     131072          1572864           1000      2764.156    0.05        0.57           3359.040    2562.600    2928.680  
262144     262144          3145728           1000      5352.127    0.05        0.59           5878.000    4900.940    5241.880  
524288     524288          6291456           1000      10684.552   0.05        0.59           13792.040   9639.160    9864.500  
1048576    1048576         12582912          1000      24969.103   0.04        0.50           31787.660   20403.700   22826.940 

