the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.161       0.01        0.05           0.640       0.040       0.720     
2          2               16                1000      0.138       0.01        0.12           0.320       0.080       0.720     
4          4               32                1000      0.151       0.03        0.21           0.300       0.080       0.680     
8          8               64                1000      0.163       0.05        0.39           0.320       0.080       0.280     
16         16              128               1000      0.175       0.09        0.73           0.340       0.080       0.120     
32         32              256               1000      0.176       0.18        1.46           0.320       0.100       0.220     
64         64              512               1000      0.168       0.38        3.04           0.360       0.080       1.100     
128        128             1024              1000      0.165       0.77        6.19           0.560       0.100       0.600     
256        256             2048              1000      0.216       1.19        9.50           0.380       0.160       0.260     
512        512             4096              1000      0.302       1.70        13.56          0.440       0.240       0.760     
1024       1024            8192              1000      0.484       2.11        16.92          0.760       0.440       1.180     
2048       2048            16384             1000      0.935       2.19        17.53          1.720       0.900       3.480     
4096       4096            32768             1000      1.845       2.22        17.76          9.480       1.800       4.280     
8192       8192            65536             1000      3.606       2.27        18.17          9.540       3.540       8.380     
16384      16384           131072            1000      6.922       2.37        18.94          19.580      6.800       22.980    
32768      32768           262144            1000      14.055      2.33        18.65          38.400      13.540      37.180    
65536      65536           524288            1000      29.033      2.26        18.06          87.740      26.980      85.880    
131072     131072          1048576           1000      172.459     0.76        6.08           206.760     146.660     140.320   
262144     262144          2097152           1000      341.639     0.77        6.14           374.660     324.780     288.260   
524288     524288          4194304           1000      623.826     0.84        6.72           683.680     598.600     574.360   
1048576    1048576         8388608           1000      1144.535    0.92        7.33           1313.000    1128.180    1124.580  

