the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.178       0.03        0.14           0.580       0.120       0.320     
2          12              48                1000      0.208       0.06        0.23           0.380       0.160       0.420     
4          24              96                1000      0.289       0.08        0.33           0.740       0.240       0.700     
8          48              192               1000      0.551       0.09        0.35           15.540      0.480       0.880     
16         96              384               1000      1.652       0.06        0.23           9.800       1.580       2.700     
32         192             768               1000      5.988       0.03        0.13           16.820      5.900       8.080     
64         384             1536              1000      24.770      0.02        0.06           289.980     24.140      30.100    
128        768             3072              1000      97.524      0.01        0.03           167.300     95.500      103.760   
256        1536            6144              1000      407.010     0.00        0.02           502.060     393.700     407.140   
512        3072            12288             1000      1619.361    0.00        0.01           1807.080    1497.360    1682.080  
1024       6144            24576             1000      6686.695    0.00        0.00           7400.860    6198.200    6960.280  
2048       12288           49152             1000      27900.865   0.00        0.00           28748.520   26127.260   27596.540 
4096       24576           98304             1000      119129.300  0.00        0.00           119920.860  115134.700  119872.920
8192       49152           196608            1000      523702.456  0.00        0.00           527194.080  518632.300  524185.900
16384      98304           393216            1000      2183276.940  0.00        0.00           2299321.320  2176915.620  2186711.840

