the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.168       0.04        0.14           0.582       0.156       2.482     
4          24              96                1000      0.172       0.14        0.56           0.745       0.158       1.673     
16         96              384               1000      0.211       0.45        1.82           0.585       0.198       0.893     
64         384             1536              1000      0.367       1.05        4.19           0.918       0.308       0.818     
256        1536            6144              1000      0.634       2.42        9.69           1.405       0.469       1.192     
1024       6144            24576             1000      0.939       6.54        26.17          1.490       0.865       1.704     
4096       24576           98304             1000      2.604       9.44        37.74          562.013     1.967       2.678     
16384      98304           393216            1000      7.010       14.02       56.09          11.606      6.221       8.226     
65536      393216          1572864           1000      38.871      10.12       40.46          45.212      38.224      43.108    
262144     1572864         6291456           1000      277.435     5.67        22.68          294.309     275.631     285.517   
1048576    6291456         25165824          1000      1248.459    5.04        20.16          1277.908    1214.257    1249.359  

