the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.054       0.02        0.15           0.060       0.040       0.380     
2          2               16                1000      0.060       0.03        0.27           0.080       0.060       0.340     
4          4               32                1000      0.056       0.07        0.57           0.080       0.040       0.100     
8          8               64                1000      0.060       0.13        1.07           0.060       0.060       0.100     
16         16              128               1000      0.058       0.28        2.22           0.060       0.040       0.100     
32         32              256               1000      0.061       0.53        4.20           0.100       0.040       0.140     
64         64              512               1000      0.069       0.93        7.41           0.080       0.060       0.380     
128        128             1024              1000      0.092       1.40        11.16          0.120       0.080       0.180     
256        256             2048              1000      0.129       1.98        15.85          0.160       0.120       0.260     
512        512             4096              1000      0.229       2.23        17.85          0.240       0.220       0.740     
1024       1024            8192              1000      0.388       2.64        21.12          16.720      0.360       1.000     
2048       2048            16384             1000      0.699       2.93        23.42          0.720       0.680       1.920     
4096       4096            32768             1000      1.390       2.95        23.58          2.020       1.380       4.900     
8192       8192            65536             1000      4.034       2.03        16.25          13.980      3.980       9.300     
16384      16384           131072            1000      8.150       2.01        16.08          28.140      7.940       21.420    
32768      32768           262144            1000      16.459      1.99        15.93          27.700      16.160      38.320    
65536      65536           524288            1000      32.471      2.02        16.15          68.240      31.820      98.620    
131072     131072          1048576           1000      62.730      2.09        16.72          201.080     61.540      206.740   
262144     262144          2097152           1000      196.063     1.34        10.70          431.980     181.880     411.300   
524288     524288          4194304           1000      871.655     0.60        4.81           1096.940    853.600     920.500   
1048576    1048576         8388608           1000      2159.184    0.49        3.89           3025.720    2106.380    1990.720  

