the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.079       0.01        0.20           0.161       0.076       0.211     
2          2               32                1000      0.080       0.02        0.40           0.111       0.075       0.218     
4          4               64                1000      0.083       0.05        0.78           0.266       0.080       0.222     
8          8               128               1000      0.085       0.09        1.51           0.231       0.080       0.171     
16         16              256               1000      0.088       0.18        2.91           0.132       0.083       0.363     
32         32              512               1000      0.099       0.32        5.17           0.229       0.093       0.199     
64         64              1024              1000      0.116       0.55        8.84           0.157       0.111       0.305     
128        128             2048              1000      0.155       0.83        13.23          0.451       0.152       0.298     
256        256             4096              1000      0.232       1.10        17.63          0.245       0.228       0.412     
512        512             8192              1000      0.386       1.33        21.24          0.745       0.378       0.900     
1024       1024            16384             1000      0.876       1.17        18.70          7.126       0.833       1.200     
2048       2048            32768             1000      1.775       1.15        18.46          2.086       1.735       2.232     
4096       4096            65536             1000      3.503       1.17        18.71          4.444       3.459       4.706     
8192       8192            131072            1000      7.075       1.16        18.53          8.694       6.905       8.907     
16384      16384           262144            1000      15.111      1.08        17.35          253.737     14.575      17.350    
32768      32768           524288            1000      32.173      1.02        16.30          62.489      31.738      37.247    
65536      65536           1048576           1000      66.389      0.99        15.79          91.645      65.682      78.299    
131072     131072          2097152           1000      161.819     0.81        12.96          170.565     151.607     184.059   
262144     262144          4194304           1000      402.950     0.65        10.41          451.215     378.750     410.298   
524288     524288          8388608           1000      875.767     0.60        9.58           930.560     858.119     889.589   
1048576    1048576         16777216          1000      1845.510    0.57        9.09           2004.468    1826.795    1968.581  

