the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.095       0.01        0.08           0.260       0.060       0.080     
2          2               16                1000      0.095       0.02        0.17           0.260       0.060       0.300     
4          4               32                1000      0.109       0.04        0.29           0.280       0.040       0.620     
8          8               64                1000      0.119       0.07        0.54           0.440       0.080       0.120     
16         16              128               1000      0.080       0.20        1.60           0.260       0.060       0.120     
32         32              256               1000      0.076       0.42        3.38           0.320       0.060       0.260     
64         64              512               1000      0.084       0.76        6.11           0.220       0.060       0.140     
128        128             1024              1000      0.105       1.21        9.72           0.280       0.100       0.580     
256        256             2048              1000      0.145       1.77        14.16          0.460       0.120       0.520     
512        512             4096              1000      0.231       2.22        17.74          0.340       0.220       0.420     
1024       1024            8192              1000      0.399       2.56        20.52          0.800       0.380       0.900     
2048       2048            16384             1000      0.841       2.44        19.48          1.420       0.800       2.240     
4096       4096            32768             1000      1.706       2.40        19.20          2.480       1.660       4.060     
8192       8192            65536             1000      3.293       2.49        19.90          4.540       3.240       8.260     
16384      16384           131072            1000      6.439       2.54        20.36          9.960       6.260       18.060    
32768      32768           262144            1000      12.724      2.58        20.60          29.420      12.240      35.260    
65536      65536           524288            1000      26.440      2.48        19.83          73.620      24.540      66.720    
131072     131072          1048576           1000      145.351     0.90        7.21           176.820     130.740     150.720   
262144     262144          2097152           1000      320.330     0.82        6.55           367.480     312.180     303.040   
524288     524288          4194304           1000      628.864     0.83        6.67           658.760     617.460     598.040   
1048576    1048576         8388608           1000      1207.393    0.87        6.95           1267.220    1193.780    1196.840  

