the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.103       0.01        0.16           0.300       0.040       0.120     
2          2               32                1000      0.095       0.02        0.34           0.300       0.040       0.140     
4          4               64                1000      0.096       0.04        0.67           0.360       0.040       0.300     
8          8               128               1000      0.092       0.09        1.39           0.260       0.060       0.120     
16         16              256               1000      0.097       0.16        2.63           0.240       0.060       0.120     
32         32              512               1000      0.113       0.28        4.51           0.240       0.080       0.140     
64         64              1024              1000      0.150       0.43        6.84           0.440       0.120       0.440     
128        128             2048              1000      0.225       0.57        9.09           0.460       0.200       0.460     
256        256             4096              1000      0.386       0.66        10.62          0.700       0.360       0.880     
512        512             8192              1000      0.706       0.72        11.60          0.980       0.680       1.120     
1024       1024            16384             1000      1.298       0.79        12.62          1.780       1.260       3.040     
2048       2048            32768             1000      2.441       0.84        13.43          3.100       2.420       5.780     
4096       4096            65536             1000      4.766       0.86        13.75          11.740      4.720       9.160     
8192       8192            131072            1000      9.582       0.85        13.68          131.320     9.340       21.980    
16384      16384           262144            1000      18.711      0.88        14.01          36.200      18.560      48.480    
32768      32768           524288            1000      38.586      0.85        13.59          99.200      37.040      84.660    
65536      65536           1048576           1000      165.288     0.40        6.34           186.360     156.280     128.700   
131072     131072          2097152           1000      312.340     0.42        6.71           340.940     303.240     308.860   
262144     262144          4194304           1000      519.439     0.50        8.07           568.180     507.540     497.080   
524288     524288          8388608           1000      987.430     0.53        8.50           1073.000    975.140     980.220   
1048576    1048576         16777216          1000      2792.445    0.38        6.01           2919.360    2720.880    2816.100  

