the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               4                 1000      0.081       0.02        0.05           0.097       0.076       0.454     
2          4               8                 1000      0.084       0.05        0.10           0.086       0.078       0.194     
4          8               16                1000      0.086       0.09        0.19           0.092       0.079       0.165     
8          16              32                1000      0.082       0.19        0.39           0.309       0.077       0.189     
16         32              64                1000      0.084       0.38        0.76           0.094       0.079       0.217     
32         64              128               1000      0.086       0.74        1.48           0.310       0.080       0.210     
64         128             256               1000      0.087       1.46        2.93           0.102       0.086       0.197     
128        256             512               1000      0.095       2.69        5.39           0.108       0.095       0.555     
256        512             1024              1000      0.118       4.34        8.68           0.136       0.116       0.193     
512        1024            2048              1000      0.162       6.32        12.64          0.376       0.160       0.479     
1024       2048            4096              1000      0.249       8.22        16.44          0.298       0.247       0.353     
2048       4096            8192              1000      0.423       9.69        19.39          0.648       0.421       0.523     
4096       8192            16384             1000      1.216       6.74        13.47          431.161     0.784       0.862     
8192       16384           32768             1000      1.484       11.04       22.09          1.791       1.482       1.660     
16384      32768           65536             1000      2.889       11.34       22.69          3.109       2.887       3.176     
32768      65536           131072            1000      5.689       11.52       23.04          12.972      5.680       6.132     
65536      131072          262144            1000      11.300      11.60       23.20          12.230      11.266      11.679    
131072     262144          524288            1000      22.496      11.65       23.31          30.915      22.459      24.243    
262144     524288          1048576           1000      45.914      11.42       22.84          922.276     44.802      49.571    
524288     1048576         2097152           1000      89.736      11.69       23.37          195.856     89.488      103.291   
1048576    2097152         4194304           1000      182.739     11.48       22.95          247.487     180.300     218.577   

