the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               4                 1000      0.157       0.02        0.03           0.371       0.148       0.352     
2          6               8                 1000      0.158       0.04        0.05           0.204       0.150       0.561     
4          12              16                1000      0.160       0.07        0.10           0.356       0.151       0.297     
8          24              32                1000      0.162       0.15        0.20           0.196       0.156       0.290     
16         48              64                1000      0.166       0.29        0.39           0.205       0.160       0.329     
32         96              128               1000      0.173       0.56        0.74           0.202       0.164       0.387     
64         192             256               1000      0.192       1.00        1.33           0.405       0.182       0.323     
128        384             512               1000      0.250       1.53        2.04           0.311       0.241       0.384     
256        768             1024              1000      0.368       2.09        2.78           0.692       0.357       0.488     
512        1536            2048              1000      0.618       2.48        3.31           7.550       0.601       0.686     
1024       3072            4096              1000      1.076       2.85        3.81           1.129       1.066       1.260     
2048       6144            8192              1000      2.008       3.06        4.08           2.060       1.997       2.122     
4096       12288           16384             1000      3.883       3.16        4.22           10.728      3.860       4.028     
8192       24576           32768             1000      7.602       3.23        4.31           7.822       7.589       7.742     
16384      49152           65536             1000      15.068      3.26        4.35           20.264      15.043      15.259    
32768      98304           131072            1000      30.002      3.28        4.37           37.995      29.937      30.139    
65536      196608          262144            1000      59.859      3.28        4.38           66.840      59.752      59.991    
131072     393216          524288            1000      119.472     3.29        4.39           126.583     119.352     119.570   
262144     786432          1048576           1000      238.686     3.29        4.39           244.873     238.512     238.743   
524288     1572864         2097152           1000      477.119     3.30        4.40           484.741     476.820     484.847   
1048576    3145728         4194304           1000      953.944     3.30        4.40           959.156     953.449     953.952   

