the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.503       0.00        0.03           1.160       0.440       2.540     
2          2               32                1000      0.511       0.00        0.06           0.900       0.460       1.580     
4          4               64                1000      0.519       0.01        0.12           7.060       0.480       1.740     
8          8               128               1000      0.535       0.01        0.24           1.000       0.500       2.180     
16         16              256               1000      0.546       0.03        0.47           0.740       0.500       1.500     
32         32              512               1000      0.577       0.06        0.89           1.240       0.540       1.860     
64         64              1024              1000      0.676       0.09        1.52           1.160       0.600       1.500     
128        128             2048              1000      0.778       0.16        2.63           2.120       0.720       2.580     
256        256             4096              1000      1.000       0.26        4.10           1.840       0.920       2.760     
512        512             8192              1000      1.788       0.29        4.58           2.940       1.380       5.060     
1024       1024            16384             1000      2.715       0.38        6.03           8.240       2.260       8.020     
2048       2048            32768             1000      4.452       0.46        7.36           12.020      4.260       16.360    
4096       4096            65536             1000      7.941       0.52        8.25           14.420      7.560       31.340    
8192       8192            131072            1000      14.972      0.55        8.75           36.240      14.120      53.320    
16384      16384           262144            1000      29.756      0.55        8.81           92.400      27.860      101.820   
32768      32768           524288            1000      238.301     0.14        2.20           294.280     216.000     213.460   
65536      65536           1048576           1000      500.028     0.13        2.10           536.860     484.860     495.400   
131072     131072          2097152           1000      1068.121    0.12        1.96           1103.080    1052.720    1051.980  
262144     262144          4194304           1000      2268.441    0.12        1.85           2301.380    2247.340    2264.840  
524288     524288          8388608           1000      4921.315    0.11        1.70           4972.800    4898.280    4919.280  
1048576    1048576         16777216          1000      10061.727   0.10        1.67           10315.880   9626.200    9871.020  

