the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.116       0.06        0.14           0.154       0.109       0.418     
2          14              32                1000      0.116       0.12        0.27           0.155       0.110       0.118     
4          28              64                1000      0.120       0.23        0.53           0.157       0.113       0.108     
8          56              128               1000      0.117       0.48        1.09           0.318       0.114       0.136     
16         112             256               1000      0.118       0.95        2.17           0.161       0.111       0.115     
32         224             512               1000      0.128       1.76        4.02           0.329       0.121       0.146     
64         448             1024              1000      0.148       3.02        6.90           0.381       0.136       0.268     
128        896             2048              1000      0.178       5.03        11.50          0.494       0.172       1.814     
256        1792            4096              1000      0.252       7.12        16.27          0.416       0.244       0.269     
512        3584            8192              1000      0.405       8.85        20.23          0.617       0.391       0.596     
1024       7168            16384             1000      0.688       10.42       23.81          0.721       0.683       0.890     
2048       14336           32768             1000      1.305       10.99       25.11          11.300      1.266       1.312     
4096       28672           65536             1000      2.462       11.65       26.62          2.723       2.446       2.621     
8192       57344           131072            1000      4.841       11.85       27.08          13.477      4.776       5.187     
16384      114688          262144            1000      9.638       11.90       27.20          10.047      9.438       9.852     
32768      229376          524288            1000      19.121      12.00       27.42          27.406      18.786      20.677    
65536      458752          1048576           1000      37.550      12.22       27.92          44.756      37.401      41.734    
131072     917504          2097152           1000      74.925      12.25       27.99          81.350      74.659      83.326    
262144     1835008         4194304           1000      152.242     12.05       27.55          164.582     149.613     178.665   
524288     3670016         8388608           1000      380.883     9.64        22.02          393.227     377.491     388.057   
1048576    7340032         16777216          1000      825.901     8.89        20.31          849.457     821.364     824.614   

