the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.424       0.00        0.04           8.100       0.360       0.680     
2          2               32                1000      0.435       0.00        0.07           0.940       0.380       0.860     
4          4               64                1000      0.430       0.01        0.15           0.900       0.380       1.120     
8          8               128               1000      0.431       0.02        0.30           0.740       0.380       0.960     
16         16              256               1000      0.449       0.04        0.57           0.800       0.420       0.980     
32         32              512               1000      0.495       0.06        1.03           6.220       0.460       0.720     
64         64              1024              1000      0.580       0.11        1.77           1.120       0.520       0.820     
128        128             2048              1000      0.732       0.17        2.80           1.040       0.700       1.300     
256        256             4096              1000      1.086       0.24        3.77           1.560       1.020       1.600     
512        512             8192              1000      1.766       0.29        4.64           2.220       1.680       2.380     
1024       1024            16384             1000      3.055       0.34        5.36           3.620       2.940       3.920     
2048       2048            32768             1000      5.821       0.35        5.63           6.360       5.520       6.000     
4096       4096            65536             1000      10.935      0.37        5.99           19.960      10.480      12.060    
8192       8192            131072            1000      21.159      0.39        6.19           32.740      20.540      21.560    
16384      16384           262144            1000      41.164      0.40        6.37           49.940      40.620      42.620    
32768      32768           524288            1000      82.189      0.40        6.38           90.700      80.940      96.500    
65536      65536           1048576           1000      161.484     0.41        6.49           173.120     160.620     178.460   
131072     131072          2097152           1000      346.203     0.38        6.06           367.300     331.420     340.460   
262144     262144          4194304           1000      675.202     0.39        6.21           693.640     671.260     671.620   
524288     524288          8388608           1000      1350.523    0.39        6.21           1366.220    1343.640    1360.680  
1048576    1048576         16777216          1000      2674.155    0.39        6.27           2687.440    2637.900    2662.560  

