the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               4                 1000      0.049       0.04        0.08           0.060       0.040       0.060     
2          4               8                 1000      0.054       0.07        0.15           0.060       0.040       0.080     
4          8               16                1000      0.060       0.13        0.26           0.080       0.060       0.480     
8          16              32                1000      0.064       0.25        0.50           0.080       0.060       0.120     
16         32              64                1000      0.066       0.49        0.98           0.080       0.060       0.060     
32         64              128               1000      0.070       0.91        1.83           0.080       0.060       0.080     
64         128             256               1000      0.079       1.61        3.23           0.100       0.060       0.100     
128        256             512               1000      0.094       2.73        5.45           0.120       0.080       0.180     
256        512             1024              1000      0.126       4.08        8.15           0.160       0.120       0.200     
512        1024            2048              1000      0.192       5.35        10.69          0.240       0.180       0.380     
1024       2048            4096              1000      0.320       6.40        12.79          0.340       0.320       0.780     
2048       4096            8192              1000      0.577       7.09        14.19          0.600       0.560       1.720     
4096       8192            16384             1000      1.118       7.33        14.66          10.740      1.100       3.320     
8192       16384           32768             1000      2.224       7.37        14.73          15.860      2.200       5.760     
16384      32768           65536             1000      5.556       5.90        11.80          5.940       4.860       12.580    
32768      65536           131072            1000      9.098       7.20        14.41          20.700      8.980       23.160    
65536      131072          262144            1000      18.114      7.24        14.47          34.240      17.880      55.680    
131072     262144          524288            1000      36.785      7.13        14.25          96.680      35.660      99.620    
262144     524288          1048576           1000      95.538      5.49        10.98          257.140     77.620      193.740   
524288     1048576         2097152           1000      493.540     2.12        4.25           783.360     353.080     366.940   
1048576    2097152         4194304           1000      554.402     3.78        7.57           700.860     490.680     626.020   

