the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.138       0.01        0.06           0.520       0.080       0.480     
2          2               16                1000      0.158       0.01        0.10           0.360       0.100       0.720     
4          4               32                1000      0.148       0.03        0.22           0.560       0.120       0.800     
8          8               64                1000      0.191       0.04        0.34           0.460       0.160       0.460     
16         16              128               1000      0.281       0.06        0.46           0.540       0.260       0.540     
32         32              256               1000      0.490       0.07        0.52           8.640       0.440       0.820     
64         64              512               1000      0.852       0.08        0.60           1.040       0.800       0.960     
128        128             1024              1000      1.583       0.08        0.65           2.420       1.540       1.920     
256        256             2048              1000      3.122       0.08        0.66           28.120      3.040       3.240     
512        512             4096              1000      6.045       0.08        0.68           7.060       6.000       6.320     
1024       1024            8192              1000      11.995      0.09        0.68           47.060      11.880      12.420    
2048       2048            16384             1000      24.266      0.08        0.68           110.760     23.960      24.620    
4096       4096            32768             1000      48.311      0.08        0.68           112.180     47.940      62.080    
8192       8192            65536             1000      96.836      0.08        0.68           169.140     95.860      112.920   
16384      16384           131072            1000      193.310     0.08        0.68           244.420     191.840     213.380   
32768      32768           262144            1000      387.033     0.08        0.68           442.740     384.420     439.940   
65536      65536           524288            1000      772.629     0.08        0.68           891.160     769.140     793.160   
131072     131072          1048576           1000      1724.779    0.08        0.61           1810.500    1543.120    1562.680  
262144     262144          2097152           1000      3101.825    0.08        0.68           3132.340    3082.080    3113.160  
524288     524288          4194304           1000      6421.555    0.08        0.65           6561.320    6392.360    6407.120  
1048576    1048576         8388608           1000      12853.718   0.08        0.65           13102.180   12813.680   12847.820 

