the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.052       0.04        0.31           0.060       0.040       0.080     
2          4               32                1000      0.052       0.08        0.61           0.080       0.040       0.140     
4          8               64                1000      0.055       0.15        1.16           0.060       0.040       0.080     
8          16              128               1000      0.056       0.29        2.29           0.060       0.040       0.100     
16         32              256               1000      0.062       0.52        4.13           0.080       0.060       0.620     
32         64              512               1000      0.071       0.90        7.22           0.100       0.060       0.100     
64         128             1024              1000      0.101       1.27        10.13          0.140       0.100       0.160     
128        256             2048              1000      0.129       1.99        15.91          0.140       0.120       0.220     
256        512             4096              1000      0.212       2.41        19.32          0.240       0.200       0.780     
512        1024            8192              1000      0.374       2.74        21.91          0.380       0.360       0.940     
1024       2048            16384             1000      0.660       3.10        24.82          0.680       0.660       1.360     
2048       4096            32768             1000      1.475       2.78        22.21          11.700      1.440       3.760     
4096       8192            65536             1000      2.976       2.75        22.02          17.220      2.920       8.960     
8192       16384           131072            1000      7.334       2.23        17.87          30.700      7.260       15.940    
16384      32768           262144            1000      15.772      2.08        16.62          27.640      15.700      28.900    
32768      65536           524288            1000      31.487      2.08        16.65          46.300      31.300      56.620    
65536      131072          1048576           1000      63.029      2.08        16.64          125.680     62.520      133.640   
131072     262144          2097152           1000      119.682     2.19        17.52          416.020     114.780     276.560   
262144     524288          4194304           1000      466.970     1.12        8.98           985.120     432.100     609.720   
524288     1048576         8388608           1000      1970.382    0.53        4.26           2286.540    1668.380    1490.520  
1048576    2097152         16777216          1000      4266.525    0.49        3.93           4500.760    3821.640    3360.540  

