the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.085       0.01        0.05           0.340       0.060       0.160     
2          2               8                 1000      0.115       0.02        0.07           3.060       0.060       0.480     
4          4               16                1000      0.110       0.04        0.15           3.420       0.080       1.000     
8          8               32                1000      0.115       0.07        0.28           0.300       0.060       0.140     
16         16              64                1000      0.114       0.14        0.56           0.320       0.080       0.240     
32         32              128               1000      0.134       0.24        0.96           0.340       0.120       0.700     
64         64              256               1000      0.196       0.33        1.30           0.580       0.180       0.300     
128        128             512               1000      0.334       0.38        1.53           0.580       0.300       0.480     
256        256             1024              1000      0.592       0.43        1.73           1.040       0.560       0.760     
512        512             2048              1000      1.133       0.45        1.81           7.420       1.100       1.680     
1024       1024            4096              1000      2.189       0.47        1.87           8.700       2.120       2.400     
2048       2048            8192              1000      4.186       0.49        1.96           10.560      4.160       4.360     
4096       4096            16384             1000      8.307       0.49        1.97           8.660       8.280       8.840     
8192       8192            32768             1000      16.538      0.50        1.98           23.740      16.460      17.360    
16384      16384           65536             1000      32.935      0.50        1.99           41.740      32.840      33.920    
32768      32768           131072            1000      65.809      0.50        1.99           77.080      65.620      67.860    
65536      65536           262144            1000      131.602     0.50        1.99           173.940     131.160     157.980   
131072     131072          524288            1000      265.256     0.49        1.98           373.560     263.100     273.480   
262144     262144          1048576           1000      749.455     0.35        1.40           835.560     674.220     540.040   
524288     524288          2097152           1000      1081.317    0.48        1.94           1125.720    1074.760    1075.640  
1048576    1048576         4194304           1000      2174.308    0.48        1.93           2407.800    2156.800    2160.200  

