the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          4               16                1000      0.088       0.05        0.18           0.111       0.081       0.168     
2          8               32                1000      0.092       0.09        0.35           0.114       0.087       0.101     
4          16              64                1000      0.104       0.15        0.62           0.126       0.098       0.158     
8          32              128               1000      0.130       0.25        0.98           0.152       0.119       0.149     
16         64              256               1000      0.177       0.36        1.45           0.198       0.167       0.520     
32         128             512               1000      0.276       0.46        1.85           0.522       0.254       0.340     
64         256             1024              1000      0.483       0.53        2.12           0.577       0.442       0.546     
128        512             2048              1000      0.926       0.55        2.21           1.109       0.788       0.911     
256        1024            4096              1000      1.779       0.58        2.30           9.285       1.652       1.674     
512        2048            8192              1000      3.452       0.59        2.37           3.999       3.122       3.195     
1024       4096            16384             1000      6.957       0.59        2.36           7.737       6.079       6.476     
2048       8192            32768             1000      13.891      0.59        2.36           21.045      13.491      13.197    
4096       16384           65536             1000      27.513      0.60        2.38           32.632      25.749      27.676    
8192       32768           131072            1000      54.160      0.61        2.42           58.575      48.428      50.630    
16384      65536           262144            1000      108.638     0.60        2.41           114.778     95.085      110.932   
32768      131072          524288            1000      218.810     0.60        2.40           226.916     176.247     218.674   
65536      262144          1048576           1000      439.839     0.60        2.38           450.727     400.594     440.906   
131072     524288          2097152           1000      884.036     0.59        2.37           932.030     808.735     885.469   
262144     1048576         4194304           1000      1787.592    0.59        2.35           2063.573    1514.545    1789.723  
524288     2097152         8388608           1000      3604.643    0.58        2.33           4028.765    3359.645    3609.983  
1048576    4194304         16777216          1000      7293.041    0.58        2.30           7431.978    7161.690    7321.882  

