the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               8                 1000      0.052       0.12        0.16           0.080       0.040       0.060     
2          12              16                1000      0.053       0.23        0.30           0.080       0.040       0.320     
3          18              24                1000      0.050       0.36        0.48           0.060       0.040       0.080     
4          24              32                1000      0.054       0.45        0.59           0.080       0.040       0.280     
5          30              40                1000      0.057       0.53        0.71           0.080       0.040       0.180     
6          36              48                1000      0.060       0.60        0.80           0.080       0.060       0.160     
7          42              56                1000      0.059       0.72        0.96           0.080       0.040       0.100     
8          48              64                1000      0.056       0.86        1.15           0.080       0.040       0.120     
16         96              128               1000      0.056       1.71        2.28           0.160       0.040       0.100     
32         192             256               1000      0.060       3.22        4.29           0.080       0.040       0.160     
64         384             512               1000      0.067       5.77        7.69           0.080       0.060       0.100     
128        768             1024              1000      0.082       9.42        12.56          0.100       0.080       0.160     
256        1536            2048              1000      0.112       13.76       18.35          0.140       0.100       0.380     
512        3072            4096              1000      0.171       17.94       23.92          0.200       0.160       1.000     
1024       6144            8192              1000      0.292       21.07       28.10          0.320       0.280       1.800     
2048       12288           16384             1000      0.554       22.17       29.56          0.680       0.540       2.880     
4096       24576           32768             1000      1.027       23.93       31.90          1.040       1.020       4.340     
8192       49152           65536             1000      2.132       23.05       30.73          20.640      2.100       9.340     
16384      98304           131072            1000      6.414       15.33       20.44          19.400      5.920       23.640    
32768      196608          262144            1000      12.076      16.28       21.71          30.200      12.000      46.720    
65536      393216          524288            1000      26.099      15.07       20.09          41.860      25.840      85.980    
131072     786432          1048576           1000      50.056      15.71       20.95          103.940     47.600      134.480   
262144     1572864         2097152           1000      121.096     12.99       17.32          305.280     108.720     233.240   
524288     3145728         4194304           1000      480.006     6.55        8.74           698.040     381.100     429.300   
1048576    6291456         8388608           1000      677.893     9.28        12.37          754.700     659.480     815.780   

