the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.084       0.08        0.19           0.190       0.079       1.108     
2          14              32                1000      0.085       0.17        0.38           0.167       0.081       0.503     
4          28              64                1000      0.084       0.33        0.76           0.265       0.081       1.059     
8          56              128               1000      0.087       0.65        1.47           0.208       0.084       0.334     
16         112             256               1000      0.090       1.25        2.85           0.209       0.088       0.938     
32         224             512               1000      0.099       2.25        5.15           0.502       0.098       0.361     
64         448             1024              1000      0.121       3.71        8.49           0.198       0.118       1.030     
128        896             2048              1000      0.164       5.47        12.51          0.499       0.161       0.968     
256        1792            4096              1000      0.251       7.15        16.34          0.478       0.246       1.961     
512        3584            8192              1000      0.426       8.42        19.24          0.477       0.418       1.684     
1024       7168            16384             1000      0.778       9.21        21.05          1.654       0.760       2.983     
2048       14336           32768             1000      1.467       9.77        22.34          1.680       1.448       2.097     
4096       28672           65536             1000      2.847       10.07       23.02          3.566       2.819       7.936     
8192       57344           131072            1000      5.837       9.82        22.46          7.377       5.603       7.750     
16384      114688          262144            1000      12.984      8.83        20.19          894.825     11.467      24.308    
32768      229376          524288            1000      23.995      9.56        21.85          429.146     22.821      27.890    
65536      458752          1048576           1000      51.513      8.91        20.36          1076.659    48.237      56.772    
131072     917504          2097152           1000      94.113      9.75        22.28          134.284     92.079      103.798   
262144     1835008         4194304           1000      199.428     9.20        21.03          934.066     192.545     256.586   
524288     3670016         8388608           1000      561.108     6.54        14.95          718.476     540.808     603.665   
1048576    7340032         16777216          1000      1213.622    6.05        13.82          1405.337    1191.942    1262.454  

