the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.093       0.01        0.09           0.480       0.040       0.060     
2          2               16                1000      0.094       0.02        0.17           0.280       0.060       0.420     
4          4               32                1000      0.118       0.03        0.27           0.440       0.080       0.460     
8          8               64                1000      0.116       0.07        0.55           0.300       0.060       0.420     
16         16              128               1000      0.108       0.15        1.19           0.280       0.080       0.680     
32         32              256               1000      0.125       0.26        2.05           0.300       0.100       0.600     
64         64              512               1000      0.145       0.44        3.54           0.460       0.120       0.760     
128        128             1024              1000      0.180       0.71        5.69           0.480       0.160       0.520     
256        256             2048              1000      0.272       0.94        7.52           0.500       0.240       0.560     
512        512             4096              1000      0.485       1.06        8.45           0.680       0.460       0.820     
1024       1024            8192              1000      0.909       1.13        9.01           1.380       0.820       1.720     
2048       2048            16384             1000      1.658       1.23        9.88           2.460       1.580       3.120     
4096       4096            32768             1000      3.135       1.31        10.45          10.980      3.040       5.680     
8192       8192            65536             1000      6.310       1.30        10.39          16.820      6.140       9.940     
16384      16384           131072            1000      12.209      1.34        10.74          16.260      11.760      23.860    
32768      32768           262144            1000      24.137      1.36        10.86          51.840      23.420      47.500    
65536      65536           524288            1000      49.455      1.33        10.60          105.060     46.940      104.980   
131072     131072          1048576           1000      216.276     0.61        4.85           243.980     193.140     233.060   
262144     262144          2097152           1000      380.769     0.69        5.51           422.280     372.440     393.700   
524288     524288          4194304           1000      881.533     0.59        4.76           929.960     867.500     863.960   
1048576    1048576         8388608           1000      1993.360    0.53        4.21           2063.340    1968.560    1985.620  

