the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.087       0.07        0.28           0.286       0.083       0.470     
2          12              48                1000      0.086       0.14        0.56           0.276       0.085       0.284     
4          24              96                1000      0.089       0.27        1.08           0.299       0.085       0.109     
8          48              192               1000      0.092       0.52        2.08           0.293       0.088       0.280     
16         96              384               1000      0.097       0.99        3.97           0.302       0.091       0.473     
32         192             768               1000      0.094       2.04        8.17           0.325       0.088       0.286     
64         384             1536              1000      0.114       3.37        13.48          0.489       0.107       0.155     
128        768             3072              1000      0.145       5.31        21.23          0.486       0.141       0.340     
256        1536            6144              1000      0.216       7.11        28.43          0.550       0.209       0.626     
512        3072            12288             1000      0.352       8.72        34.88          0.706       0.346       0.561     
1024       6144            24576             1000      0.637       9.65        38.60          0.994       0.620       0.918     
2048       12288           49152             1000      1.173       10.48       41.91          1.383       1.165       1.507     
4096       24576           98304             1000      2.282       10.77       43.08          7.211       2.260       2.542     
8192       49152           196608            1000      4.493       10.94       43.76          4.868       4.464       4.680     
16384      98304           393216            1000      9.127       10.77       43.09          9.573       8.942       9.502     
32768      196608          786432            1000      17.933      10.96       43.85          24.105      17.601      18.555    
65536      393216          1572864           1000      35.533      11.07       44.26          41.641      35.138      37.091    
131072     786432          3145728           1000      70.911      11.09       44.36          89.582      70.139      73.348    
262144     1572864         6291456           1000      141.253     11.14       44.54          176.644     140.265     152.683   
524288     3145728         12582912          1000      308.991     10.18       40.72          366.145     299.473     322.695   
1048576    6291456         25165824          1000      678.355     9.27        37.10          819.842     672.629     678.993   

