the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.087       0.01        0.18           0.480       0.040       0.080     
2          2               32                1000      0.089       0.02        0.36           0.240       0.040       0.180     
4          4               64                1000      0.097       0.04        0.66           0.260       0.060       0.260     
8          8               128               1000      0.107       0.07        1.20           0.320       0.040       0.260     
16         16              256               1000      0.114       0.14        2.25           0.360       0.060       0.260     
32         32              512               1000      0.110       0.29        4.64           0.360       0.080       0.360     
64         64              1024              1000      0.130       0.49        7.87           0.320       0.120       0.320     
128        128             2048              1000      0.175       0.73        11.68          0.400       0.160       0.220     
256        256             4096              1000      0.271       0.94        15.10          0.420       0.260       0.900     
512        512             8192              1000      0.466       1.10        17.59          0.720       0.440       1.100     
1024       1024            16384             1000      0.973       1.05        16.83          1.520       0.940       1.740     
2048       2048            32768             1000      2.085       0.98        15.72          3.780       2.020       4.580     
4096       4096            65536             1000      4.099       1.00        15.99          5.600       4.000       12.600    
8192       8192            131072            1000      6.895       1.19        19.01          15.320      6.680       16.020    
16384      16384           262144            1000      15.009      1.09        17.47          39.900      14.500      50.560    
32768      32768           524288            1000      31.484      1.04        16.65          98.920      28.280      102.780   
65536      65536           1048576           1000      166.254     0.39        6.31           199.540     118.080     131.040   
131072     131072          2097152           1000      293.059     0.45        7.16           320.900     282.360     268.860   
262144     262144          4194304           1000      509.686     0.51        8.23           563.260     499.660     506.720   
524288     524288          8388608           1000      1402.528    0.37        5.98           1530.080    1363.040    1509.460  
1048576    1048576         16777216          1000      2886.903    0.36        5.81           3059.620    2835.300    2905.400  

