the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.075       0.08        0.32           0.218       0.075       0.317     
2          12              48                1000      0.075       0.16        0.64           0.076       0.074       0.274     
4          24              96                1000      0.076       0.31        1.26           0.120       0.076       0.151     
8          48              192               1000      0.079       0.60        2.42           0.105       0.079       0.151     
16         96              384               1000      0.088       1.09        4.38           0.232       0.086       0.138     
32         192             768               1000      0.101       1.91        7.63           0.315       0.099       0.216     
64         384             1536              1000      0.129       2.97        11.87          0.177       0.125       0.204     
128        768             3072              1000      0.186       4.12        16.48          0.301       0.179       0.264     
256        1536            6144              1000      0.294       5.23        20.92          0.476       0.284       0.442     
512        3072            12288             1000      0.505       6.08        24.32          0.932       0.496       0.592     
1024       6144            24576             1000      0.946       6.50        25.98          1.263       0.922       1.101     
2048       12288           49152             1000      1.820       6.75        27.01          2.016       1.776       2.141     
4096       24576           98304             1000      3.537       6.95        27.79          3.954       3.468       3.739     
8192       49152           196608            1000      7.034       6.99        27.95          14.194      6.953       7.428     
16384      98304           393216            1000      13.955      7.04        28.18          91.452      13.783      14.277    
32768      196608          786432            1000      27.761      7.08        28.33          68.258      27.467      28.415    
65536      393216          1572864           1000      55.687      7.06        28.24          76.695      54.897      59.808    
131072     786432          3145728           1000      114.007     6.90        27.59          128.532     112.400     117.982   
262144     1572864         6291456           1000      248.048     6.34        25.36          284.653     245.226     249.356   
524288     3145728         12582912          1000      489.751     6.42        25.69          505.770     486.836     511.911   
1048576    6291456         25165824          1000      1318.638    4.77        19.08          1417.291    1311.406    1334.018  

