the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.226       0.03        0.11           0.439       0.222       0.879     
2          12              48                1000      0.238       0.05        0.20           0.579       0.223       0.456     
4          24              96                1000      0.233       0.10        0.41           0.512       0.227       0.375     
8          48              192               1000      0.230       0.21        0.84           0.488       0.224       0.671     
16         96              384               1000      0.238       0.40        1.61           0.366       0.231       0.541     
32         192             768               1000      0.241       0.80        3.18           0.490       0.234       0.352     
64         384             1536              1000      0.334       1.15        4.59           0.770       0.274       0.449     
128        768             3072              1000      0.384       2.00        8.00           0.795       0.351       0.476     
256        1536            6144              1000      0.535       2.87        11.48          0.966       0.498       0.639     
512        3072            12288             1000      0.843       3.64        14.58          1.253       0.805       1.064     
1024       6144            24576             1000      1.451       4.24        16.94          8.562       1.396       1.745     
2048       12288           49152             1000      2.703       4.55        18.18          2.946       2.648       3.172     
4096       24576           98304             1000      5.128       4.79        19.17          5.717       5.061       5.545     
8192       49152           196608            1000      9.999       4.92        19.66          15.777      9.646       10.361    
16384      98304           393216            1000      19.781      4.97        19.88          20.454      18.477      20.474    
32768      196608          786432            1000      39.491      4.98        19.91          45.539      37.172      39.343    
65536      393216          1572864           1000      78.524      5.01        20.03          86.618      75.119      78.090    
131072     786432          3145728           1000      157.030     5.01        20.03          163.418     152.070     157.271   
262144     1572864         6291456           1000      313.382     5.02        20.08          321.091     306.476     311.911   
524288     3145728         12582912          1000      626.168     5.02        20.10          638.764     606.175     628.025   
1048576    6291456         25165824          1000      1255.341    5.01        20.05          1267.728    1233.854    1256.013  

