the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.084       0.01        0.05           0.111       0.080       0.102     
2          2               8                 1000      0.088       0.02        0.09           0.114       0.084       0.116     
4          4               16                1000      0.091       0.04        0.18           0.212       0.089       0.115     
8          8               32                1000      0.102       0.08        0.31           0.332       0.099       0.172     
16         16              64                1000      0.122       0.13        0.52           0.149       0.119       0.197     
32         32              128               1000      0.176       0.18        0.73           0.418       0.162       0.219     
64         64              256               1000      0.264       0.24        0.97           0.529       0.233       0.319     
128        128             512               1000      0.440       0.29        1.16           0.509       0.394       0.515     
256        256             1024              1000      0.782       0.33        1.31           1.023       0.704       0.912     
512        512             2048              1000      1.467       0.35        1.40           1.791       1.338       1.582     
1024       1024            4096              1000      2.961       0.35        1.38           11.051      2.792       2.953     
2048       2048            8192              1000      5.608       0.37        1.46           5.858       5.363       5.641     
4096       4096            16384             1000      10.959      0.37        1.50           11.265      10.647      11.094    
8192       8192            32768             1000      21.596      0.38        1.52           29.114      21.114      21.538    
16384      16384           65536             1000      42.884      0.38        1.53           49.143      42.212      43.318    
32768      32768           131072            1000      85.701      0.38        1.53           92.153      84.544      86.040    
65536      65536           262144            1000      171.428     0.38        1.53           179.645     169.926     172.344   
131072     131072          524288            1000      343.581     0.38        1.53           366.992     341.298     346.220   
262144     262144          1048576           1000      688.465     0.38        1.52           695.521     685.274     692.926   
524288     524288          2097152           1000      1378.579    0.38        1.52           1390.285    1373.476    1385.234  
1048576    1048576         4194304           1000      2764.725    0.38        1.52           2784.188    2752.761    2822.334  

