the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.073       0.01        0.11           0.075       0.073       0.198     
2          2               16                1000      0.073       0.03        0.22           0.168       0.073       0.263     
4          4               32                1000      0.076       0.05        0.42           0.386       0.075       0.134     
8          8               64                1000      0.079       0.10        0.81           0.131       0.078       0.127     
16         16              128               1000      0.083       0.19        1.53           0.138       0.083       0.226     
32         32              256               1000      0.093       0.34        2.76           0.144       0.092       0.133     
64         64              512               1000      0.119       0.54        4.30           6.779       0.111       0.142     
128        128             1024              1000      0.153       0.84        6.69           0.308       0.148       0.227     
256        256             2048              1000      0.228       1.12        8.97           0.290       0.224       0.318     
512        512             4096              1000      0.380       1.35        10.79          0.540       0.374       0.391     
1024       1024            8192              1000      0.676       1.51        12.12          0.826       0.674       1.264     
2048       2048            16384             1000      1.367       1.50        11.98          1.981       1.276       1.935     
4096       4096            32768             1000      2.679       1.53        12.23          9.383       2.500       4.966     
8192       8192            65536             1000      5.961       1.37        10.99          8.178       5.321       10.564    
16384      16384           131072            1000      15.812      1.04        8.29           21.978      14.549      22.308    
32768      32768           262144            1000      49.026      0.67        5.35           57.965      47.061      51.807    
65536      65536           524288            1000      100.700     0.65        5.21           107.654     98.296      102.699   
131072     131072          1048576           1000      216.934     0.60        4.83           228.773     213.377     218.285   
262144     262144          2097152           1000      504.457     0.52        4.16           530.744     452.768     519.377   
524288     524288          4194304           1000      1120.227    0.47        3.74           1165.927    1065.135    1127.351  
1048576    1048576         8388608           1000      1298.725    0.81        6.46           1376.594    1289.089    1412.655  

