the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               4                 1000      0.278       0.01        0.01           0.720       0.240       0.460     
2          6               8                 1000      0.288       0.02        0.03           0.460       0.260       0.360     
4          12              16                1000      0.286       0.04        0.06           0.620       0.240       0.400     
8          24              32                1000      0.287       0.08        0.11           0.460       0.260       0.420     
16         48              64                1000      0.297       0.16        0.22           0.700       0.240       0.460     
32         96              128               1000      0.312       0.31        0.41           0.480       0.260       0.660     
64         192             256               1000      0.391       0.49        0.65           0.540       0.340       0.520     
128        384             512               1000      0.519       0.74        0.99           0.700       0.460       0.780     
256        768             1024              1000      0.774       0.99        1.32           0.940       0.720       0.900     
512        1536            2048              1000      1.287       1.19        1.59           1.580       1.240       1.340     
1024       3072            4096              1000      2.320       1.32        1.77           2.560       2.280       2.620     
2048       6144            8192              1000      4.376       1.40        1.87           5.000       4.320       4.560     
4096       12288           16384             1000      8.492       1.45        1.93           16.460      8.440       8.600     
8192       24576           32768             1000      16.694      1.47        1.96           24.560      16.640      17.100    
16384      49152           65536             1000      33.143      1.48        1.98           44.320      33.040      33.760    
32768      98304           131072            1000      65.946      1.49        1.99           78.060      65.780      66.880    
65536      196608          262144            1000      131.585     1.49        1.99           143.560     131.340     136.200   
131072     393216          524288            1000      263.075     1.49        1.99           273.780     262.380     288.920   
262144     786432          1048576           1000      547.452     1.44        1.92           569.560     541.180     538.680   
524288     1572864         2097152           1000      1073.962    1.46        1.95           1097.680    1065.220    1094.540  
1048576    3145728         4194304           1000      2190.639    1.44        1.91           2204.380    2168.800    2193.440  

