the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.085       0.07        0.28           0.335       0.077       0.218     
2          12              48                1000      0.086       0.14        0.56           0.304       0.079       0.185     
4          24              96                1000      0.089       0.27        1.08           0.313       0.082       0.278     
8          48              192               1000      0.090       0.53        2.12           0.309       0.084       0.158     
16         96              384               1000      0.097       0.99        3.96           0.323       0.091       0.359     
32         192             768               1000      0.115       1.67        6.70           0.326       0.108       0.256     
64         384             1536              1000      0.148       2.59        10.36          0.369       0.140       0.210     
128        768             3072              1000      0.216       3.55        14.20          0.432       0.210       0.353     
256        1536            6144              1000      0.357       4.31        17.22          5.567       0.341       0.374     
512        3072            12288             1000      0.624       4.93        19.70          0.830       0.611       0.699     
1024       6144            24576             1000      1.161       5.29        21.16          1.376       1.145       1.362     
2048       12288           49152             1000      2.235       5.50        21.99          2.451       2.204       2.264     
4096       24576           98304             1000      4.382       5.61        22.44          4.697       4.351       4.440     
8192       49152           196608            1000      8.684       5.66        22.64          13.829      8.638       8.773     
16384      98304           393216            1000      17.316      5.68        22.71          23.146      17.231      17.422    
32768      196608          786432            1000      34.515      5.70        22.79          40.609      34.385      34.558    
65536      393216          1572864           1000      68.862      5.71        22.84          74.665      68.695      68.954    
131072     786432          3145728           1000      137.642     5.71        22.85          142.786     137.342     137.956   
262144     1572864         6291456           1000      275.000     5.72        22.88          283.601     274.597     275.122   
524288     3145728         12582912          1000      550.318     5.72        22.86          559.240     549.488     550.471   
1048576    6291456         25165824          1000      1108.048    5.68        22.71          1122.971    1106.368    1106.711  

