the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.074       0.01        0.22           0.103       0.073       0.504     
2          2               32                1000      0.075       0.03        0.43           0.093       0.075       0.302     
4          4               64                1000      0.076       0.05        0.84           0.090       0.076       0.287     
8          8               128               1000      0.077       0.10        1.66           0.082       0.077       0.498     
16         16              256               1000      0.075       0.21        3.41           0.089       0.075       0.490     
32         32              512               1000      0.078       0.41        6.56           0.090       0.078       0.139     
64         64              1024              1000      0.085       0.75        12.02          0.098       0.084       0.156     
128        128             2048              1000      0.100       1.28        20.55          0.115       0.099       0.224     
256        256             4096              1000      0.129       1.99        31.82          0.141       0.128       0.386     
512        512             8192              1000      0.187       2.74        43.85          0.205       0.186       0.287     
1024       1024            16384             1000      0.303       3.37        53.99          0.316       0.302       0.687     
2048       2048            32768             1000      0.536       3.82        61.15          0.552       0.535       1.337     
4096       4096            65536             1000      1.003       4.08        65.31          1.067       1.001       1.784     
8192       8192            131072            1000      2.065       3.97        63.48          2.176       2.006       4.717     
16384      16384           262144            1000      3.994       4.10        65.63          12.357      3.902       7.732     
32768      32768           524288            1000      11.360      2.88        46.15          43.655      7.805       15.587    
65536      65536           1048576           1000      35.636      1.84        29.42          57.905      26.301      31.737    
131072     131072          2097152           1000      54.387      2.41        38.56          74.864      51.249      69.544    
262144     262144          4194304           1000      160.553     1.63        26.12          202.740     128.713     150.101   
524288     524288          8388608           1000      278.571     1.88        30.11          377.230     265.574     296.165   
1048576    1048576         16777216          1000      608.362     1.72        27.58          832.054     582.069     619.973   

