the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.096       0.01        0.08           0.220       0.040       0.220     
2          2               16                1000      0.087       0.02        0.18           0.220       0.040       0.340     
4          4               32                1000      0.098       0.04        0.33           7.040       0.040       0.120     
8          8               64                1000      0.127       0.06        0.50           0.280       0.060       0.140     
16         16              128               1000      0.127       0.13        1.00           0.480       0.060       0.200     
32         32              256               1000      0.121       0.26        2.11           0.580       0.040       0.200     
64         64              512               1000      0.127       0.50        4.03           0.500       0.080       0.280     
128        128             1024              1000      0.141       0.91        7.26           0.300       0.100       0.160     
256        256             2048              1000      0.181       1.42        11.32          0.300       0.140       0.340     
512        512             4096              1000      0.279       1.83        14.68          0.420       0.220       0.500     
1024       1024            8192              1000      0.458       2.24        17.89          0.600       0.400       1.080     
2048       2048            16384             1000      1.036       1.98        15.81          181.880     0.820       2.000     
4096       4096            32768             1000      1.713       2.39        19.13          2.060       1.660       4.160     
8192       8192            65536             1000      3.239       2.53        20.23          4.020       3.180       8.820     
16384      16384           131072            1000      6.304       2.60        20.79          127.960     6.080       17.860    
32768      32768           262144            1000      12.312      2.66        21.29          35.180      12.140      43.340    
65536      65536           524288            1000      26.244      2.50        19.98          94.580      24.780      102.520   
131072     131072          1048576           1000      182.298     0.72        5.75           222.620     163.860     185.680   
262144     262144          2097152           1000      394.257     0.66        5.32           436.700     386.140     375.520   
524288     524288          4194304           1000      815.094     0.64        5.15           914.200     805.160     799.780   
1048576    1048576         8388608           1000      1638.013    0.64        5.12           1975.620    1624.440    1644.920  

