the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.073       0.01        0.05           0.276       0.072       0.124     
2          2               8                 1000      0.074       0.03        0.11           0.091       0.073       0.465     
4          4               16                1000      0.076       0.05        0.21           0.267       0.075       0.286     
8          8               32                1000      0.083       0.10        0.39           0.304       0.079       0.282     
16         16              64                1000      0.097       0.17        0.66           0.306       0.094       0.354     
32         32              128               1000      0.128       0.25        1.00           0.279       0.123       0.321     
64         64              256               1000      0.185       0.35        1.38           0.335       0.182       0.345     
128        128             512               1000      0.303       0.42        1.69           0.594       0.300       0.554     
256        256             1024              1000      0.534       0.48        1.92           0.610       0.531       0.605     
512        512             2048              1000      0.999       0.51        2.05           1.191       0.996       1.167     
1024       1024            4096              1000      1.934       0.53        2.12           2.219       1.929       2.378     
2048       2048            8192              1000      3.799       0.54        2.16           3.945       3.791       3.802     
4096       4096            16384             1000      7.538       0.54        2.17           15.152      7.514       7.700     
8192       8192            32768             1000      14.978      0.55        2.19           23.157      14.962      15.452    
16384      16384           65536             1000      29.897      0.55        2.19           42.264      29.857      30.032    
32768      32768           131072            1000      59.693      0.55        2.20           66.421      59.648      59.821    
65536      65536           262144            1000      119.398     0.55        2.20           131.805     119.227     119.513   
131072     131072          524288            1000      238.571     0.55        2.20           251.408     238.383     238.561   
262144     262144          1048576           1000      477.377     0.55        2.20           488.425     476.696     477.001   
524288     524288          2097152           1000      953.987     0.55        2.20           963.848     953.321     953.716   
1048576    1048576         4194304           1000      1908.126    0.55        2.20           1917.237    1906.572    1915.599  

