the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.193       0.01        0.02           0.380       0.100       1.620     
2          2               8                 1000      0.196       0.01        0.04           0.380       0.100       0.120     
4          4               16                1000      0.186       0.02        0.09           0.360       0.080       0.540     
8          8               32                1000      0.192       0.04        0.17           0.380       0.100       0.400     
16         16              64                1000      0.197       0.08        0.33           1.180       0.100       0.200     
32         32              128               1000      0.194       0.17        0.66           0.600       0.100       1.160     
64         64              256               1000      0.181       0.35        1.41           0.480       0.120       0.560     
128        128             512               1000      0.209       0.61        2.45           0.460       0.140       0.840     
256        256             1024              1000      0.285       0.90        3.60           7.400       0.220       1.020     
512        512             2048              1000      0.405       1.26        5.05           0.760       0.360       1.440     
1024       1024            4096              1000      0.709       1.44        5.78           2.340       0.660       3.440     
2048       2048            8192              1000      1.295       1.58        6.32           2.020       1.240       7.580     
4096       4096            16384             1000      2.698       1.52        6.07           4.440       2.620       13.460    
8192       8192            32768             1000      5.500       1.49        5.96           13.140      5.360       48.240    
16384      16384           65536             1000      10.171      1.61        6.44           18.440      9.920       74.940    
32768      32768           131072            1000      20.367      1.61        6.44           60.800      19.660      130.020   
65536      65536           262144            1000      41.259      1.59        6.35           151.140     39.160      276.700   
131072     131072          524288            1000      302.928     0.43        1.73           437.360     284.900     540.980   
262144     262144          1048576           1000      1126.146    0.23        0.93           1259.920    1113.000    1142.220  
524288     524288          2097152           1000      2409.576    0.22        0.87           2554.400    2394.840    2406.340  
1048576    1048576         4194304           1000      4837.312    0.22        0.87           5791.540    4818.260    4840.460  

