the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.148       0.04        0.16           0.222       0.143       0.616     
4          24              96                1000      0.195       0.12        0.49           0.223       0.188       0.641     
16         96              384               1000      0.286       0.34        1.34           0.407       0.278       0.550     
64         384             1536              1000      0.458       0.84        3.36           5.969       0.431       0.703     
256        1536            6144              1000      0.814       1.89        7.55           1.018       0.779       1.133     
1024       6144            24576             1000      1.791       3.43        13.72          1.904       1.743       2.179     
4096       24576           98304             1000      5.418       4.54        18.15          9.802       5.246       6.601     
16384      98304           393216            1000      37.326      2.63        10.53          42.232      36.787      42.410    
65536      393216          1572864           1000      167.214     2.35        9.41           178.872     165.055     176.792   
262144     1572864         6291456           1000      1118.178    1.41        5.63           1133.942    1107.746    1162.987  
1048576    6291456         25165824          1000      5686.562    1.11        4.43           5713.185    5654.161    5683.388  

